train/ent_coef,time/time_elapsed,train/learning_rate,train/n_updates,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/fps,train/critic_loss,train/ent_coef_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.24290844798088074,189,0.001,7039,216,368.62,56416,297,1077.963134765625,-2.3130991458892822,570.063232421875,-4750.845993859999,,
0.22397738695144653,199,0.001,7449,220,382.11,59696,299,429.82794189453125,-2.2275166511535645,539.378173828125,-4894.90434147,,
0.22253921627998352,200,0.001,7487,221,390.03,60000,299,1073.151123046875,-2.0822229385375977,547.5521240234375,-4839.316017239999,,
,,,,,,60000,,,,,,-9952.5430794,844.6
0.2179451584815979,210,0.001,7632,224,411.72,61160,290,386.72113037109375,-2.074489116668701,559.1063232421875,-4849.77456996,,
0.20532099902629852,221,0.001,8072,228,422.21,64680,291,1491.980224609375,-0.59378981590271,585.9507446289062,-4637.662941580001,,
0.19804427027702332,228,0.001,8372,232,440.88,67080,293,380.1590881347656,-2.0583648681640625,561.0518188476562,-4765.760386909999,,
0.19368772208690643,232,0.001,8501,236,445.89,68112,293,432.8934326171875,-1.1221723556518555,585.7069702148438,-4726.403355670001,,
0.18933062255382538,237,0.001,8737,237,455.65,70000,294,404.4529113769531,-0.7666867971420288,576.7705078125,-4796.608643570001,,
,,,,,,70000,,,,,,-36495.911393400005,858.6
0.18860270082950592,245,0.001,8778,240,456.58,70328,286,799.4863891601562,-0.7858389616012573,565.7025146484375,-4844.60760486,,
0.18683025240898132,248,0.001,8914,244,455.04,71416,287,452.3211669921875,-0.32815343141555786,555.850830078125,-4787.110250979999,,
0.1853572130203247,252,0.001,9050,248,459.46,72504,287,531.3782958984375,-0.7435616254806519,587.0693359375,-4901.856757299999,,
0.183164581656456,257,0.001,9296,252,449.95,74472,288,405.41839599609375,0.016954690217971802,555.3851928710938,-4802.091167629999,,
0.17841492593288422,264,0.001,9560,256,445.0,76584,289,399.18621826171875,-0.9166879653930664,556.362548828125,-4991.82967324,,
0.17497733235359192,271,0.001,9877,260,449.85,79120,290,505.61212158203125,0.18886205554008484,557.362060546875,-5053.50173151,,
0.17320555448532104,274,0.001,9987,261,455.75,80000,291,396.6434326171875,-2.367644786834717,581.1470947265625,-5081.37382572,,
,,,,,,80000,,,,,,-7594.7917502,1000.0
0.17059972882270813,289,0.001,10274,264,464.01,82296,284,309.4656066894531,-0.5353203415870667,564.509765625,-5097.4045213399995,,
0.166748046875,300,0.001,10735,268,471.44,85984,286,312.7754821777344,-0.8864554166793823,565.9590454101562,-5140.4324363000005,,
0.16112852096557617,309,0.001,11116,272,501.37,89032,287,386.38427734375,-1.1376001834869385,557.4125366210938,-5243.09517608,,
0.16005831956863403,312,0.001,11237,273,510.1,90000,287,317.7587585449219,1.0357619524002075,511.0029602050781,-5217.21907532,,
,,,,,,90000,,,,,,-5397.885168,675.0
0.16158165037631989,320,0.001,11348,276,511.14,90888,283,293.712890625,0.14238658547401428,522.3218383789062,-5149.8440966299995,,
0.16160084307193756,322,0.001,11428,280,515.84,91528,283,320.9079895019531,-0.5213208198547363,519.2861328125,-5181.065407409999,,
0.16252082586288452,328,0.001,11642,284,515.61,93240,284,1119.2156982421875,-0.8151098489761353,525.5320434570312,-5097.79081314,,
0.16184858977794647,330,0.001,11742,288,502.08,94040,284,339.5650634765625,-0.290648877620697,525.54541015625,-5041.182360070001,,
0.1595415472984314,333,0.001,11877,292,497.09,95120,285,679.56298828125,-0.6404359340667725,527.8094482421875,-4983.508567520001,,
0.1584664285182953,336,0.001,11992,296,478.59,96040,285,525.134765625,-0.45031875371932983,542.1510009765625,-4843.64963598,,
0.15706917643547058,341,0.001,12200,300,469.47,97704,286,350.343505859375,0.7099468111991882,571.2424926757812,-4810.70651604,,
0.15757614374160767,343,0.001,12300,304,473.74,98504,286,904.5928955078125,-0.5076169967651367,573.5594482421875,-4876.09412011,,
0.1577766090631485,348,0.001,12487,304,473.74,100000,287,550.4312133789062,-0.048053473234176636,571.981689453125,-4876.09412011,,
,,,,,,100000,,,,,,-5281.8459592,634.0
0.1547139585018158,358,0.001,12731,308,488.56,101952,284,575.1460571289062,-1.090754747390747,552.4007568359375,-5004.80226146,,
0.14788764715194702,366,0.001,13069,312,482.94,104656,285,400.76385498046875,-1.2287992238998413,564.4682006835938,-4955.038304079999,,
0.14718738198280334,371,0.001,13266,316,505.53,106232,285,1168.85205078125,-0.666767954826355,574.18896484375,-5624.473370040001,,
0.14724764227867126,374,0.001,13417,320,506.92,107440,286,451.17425537109375,0.2688286304473877,526.613525390625,-5486.3323821700005,,
0.1475694477558136,382,0.001,13731,324,475.74,109952,287,407.25640869140625,-0.4207606613636017,512.1121826171875,-5278.63295774,,
0.14759527146816254,382,0.001,13737,324,475.74,110000,287,525.7329711914062,0.15690279006958008,562.3767700195312,-5278.63295774,,
,,,,,,110000,,,,,,-3786.4729091999993,492.8
0.14410702884197235,418,0.001,14087,328,479.58,112800,269,1284.900390625,-0.7624119520187378,529.5840454101562,-5282.280851979999,,
0.14349046349525452,425,0.001,14394,332,479.43,115256,271,406.69189453125,0.43273282051086426,536.244140625,-5261.964857539999,,
0.14766119420528412,431,0.001,14686,336,486.75,117592,272,677.61865234375,0.8814762830734253,510.51702880859375,-5228.85435729,,
0.14873027801513672,438,0.001,14987,337,486.75,120000,273,922.4081420898438,-0.5941555500030518,501.457763671875,-5214.42818169,,
,,,,,,120000,,,,,,-7775.572825,1000.0
0.1470762938261032,451,0.001,15208,340,503.12,121768,269,393.78521728515625,1.1641443967819214,511.3488464355469,-5245.581076570002,,
0.14216947555541992,462,0.001,15658,344,520.71,125368,271,350.3092041015625,-1.5333023071289062,530.4100341796875,-5347.0138549700005,,
0.1498328149318695,469,0.001,15981,348,526.01,127952,272,363.9249572753906,1.9601891040802002,507.42791748046875,-5257.147471849999,,
0.15438367426395416,475,0.001,16237,351,550.99,130000,273,346.2666015625,-0.15148530900478363,548.6971435546875,-5383.215184570002,,
,,,,,,130000,,,,,,-5091.7153136,802.2
0.15258415043354034,483,0.001,16293,352,549.93,130448,269,864.5537109375,-1.755190372467041,555.1927490234375,-5379.05180653,,
0.14988061785697937,485,0.001,16394,356,547.84,131256,270,559.0582885742188,0.2693305015563965,537.5904541015625,-5096.769535290001,,
0.1434604525566101,493,0.001,16740,360,555.05,134024,271,271.8855895996094,-0.9281888008117676,568.0853271484375,-5047.765170390001,,
0.1391109675168991,504,0.001,17173,364,544.17,137488,272,781.8385009765625,-1.1000609397888184,544.104736328125,-5049.190987200001,,
0.13756605982780457,507,0.001,17316,368,544.0,138632,273,891.2510375976562,0.24316319823265076,546.6468505859375,-5010.447992490001,,
0.13785669207572937,509,0.001,17397,372,525.42,139280,273,1039.840087890625,-0.0736859142780304,551.8406372070312,-4939.78360662,,
0.13943205773830414,511,0.001,17487,372,525.42,140000,273,361.70684814453125,0.42409706115722656,561.38134765625,-4939.78360662,,
,,,,,,140000,,,,,,-14038.420419599997,822.4
0.14305508136749268,528,0.001,17903,376,510.84,143328,271,378.47674560546875,-0.453500360250473,597.7490234375,-4949.9958161899995,,
0.13882942497730255,538,0.001,18326,380,532.08,146712,272,854.1260986328125,-0.20160424709320068,582.4108276367188,-5063.1641981699995,,
0.1335168480873108,542,0.001,18492,384,542.87,148040,272,260.63165283203125,-1.425369381904602,587.3609619140625,-5134.41028517,,
0.12385989725589752,548,0.001,18737,386,550.11,150000,273,686.59716796875,-0.9339730143547058,581.0000610351562,-5173.73093565,,
,,,,,,150000,,,,,,-6917.148545400001,811.4
0.11937079578638077,561,0.001,18977,388,564.94,151920,270,721.8093872070312,-0.9722623825073242,600.1103515625,-5178.46686502,,
0.11362506449222565,569,0.001,19313,392,579.14,154608,271,506.50054931640625,1.1647632122039795,578.1016845703125,-5296.08980155,,
0.11661490797996521,578,0.001,19698,396,600.95,157688,272,799.0811157226562,0.3519909679889679,590.073974609375,-5464.01844791,,
0.12142279744148254,585,0.001,19987,397,610.44,160000,273,399.62860107421875,0.3711703419685364,602.9926147460938,-5519.4309593299995,,
,,,,,,160000,,,,,,-32314.268025800004,1000.0
0.11870862543582916,600,0.001,20277,400,623.96,162320,270,905.6768798828125,0.8992007374763489,554.2833251953125,-5566.742087499999,,
0.11994446814060211,602,0.001,20342,404,643.69,162840,270,468.639892578125,-0.10039553046226501,579.0621337890625,-5653.186725649999,,
0.12083317339420319,604,0.001,20416,408,633.86,163432,270,382.96356201171875,0.2705621123313904,586.8199462890625,-5499.688751750001,,
0.12093234807252884,606,0.001,20542,412,623.22,164440,270,319.06121826171875,-1.166313648223877,608.1429443359375,-5429.009873670001,,
0.10086007416248322,623,0.001,21237,415,623.6,170000,272,255.66082763671875,-0.8727846145629883,611.9147338867188,-4917.720620409999,,
,,,,,,170000,,,,,,-6301.0891408,820.4
0.10051262378692627,630,0.001,21272,416,628.24,170280,270,364.3620300292969,-0.47006750106811523,595.493408203125,-4946.54675792,,
0.09752025455236435,637,0.001,21538,420,645.95,172408,270,225.38009643554688,-0.36713123321533203,615.3048706054688,-5036.29506975,,
0.0977054089307785,643,0.001,21783,424,650.07,174368,271,784.938232421875,0.3128996789455414,571.7081298828125,-5062.773406559999,,
0.10722148418426514,654,0.001,22272,428,651.85,178280,272,294.7790832519531,0.08926299214363098,592.8233032226562,-5042.32012373,,
0.10605782270431519,660,0.001,22487,431,640.0,180000,272,476.9316101074219,-0.21722838282585144,600.8880615234375,-4965.4057175299995,,
,,,,,,180000,,,,,,-6531.2686664,1000.0
0.10507573187351227,668,0.001,22538,432,648.72,180408,269,357.8930358886719,-0.1656017303466797,584.57080078125,-5012.32914442,,
0.10494986921548843,674,0.001,22790,436,649.03,182424,270,345.7623596191406,0.8600829243659973,595.2393188476562,-5041.40015942,,
0.10630958527326584,676,0.001,22859,440,628.27,182976,270,243.27871704101562,0.43345141410827637,594.526611328125,-4893.52817545,,
0.10767632722854614,680,0.001,23011,444,602.48,184192,270,420.9264221191406,-0.09000718593597412,616.2469482421875,-4852.02527919,,
0.09802652150392532,691,0.001,23462,448,609.25,187800,271,192.00070190429688,-0.8286228179931641,576.97265625,-4934.35569679,,
0.09172322601079941,698,0.001,23737,450,599.65,190000,272,229.10491943359375,0.26501744985580444,576.0984497070312,-4884.863323540001,,
,,,,,,190000,,,,,,-10682.778860399998,1000.0
0.09353040158748627,711,0.001,23881,452,608.8,191152,268,266.52178955078125,0.3252872824668884,585.3845825195312,-5021.979896110001,,
0.09728451073169708,725,0.001,24449,456,633.6,195696,269,202.98477172851562,0.74416184425354,594.7664794921875,-5202.766039650001,,
0.09962818026542664,734,0.001,24859,460,642.42,198976,270,225.96633911132812,0.7865262627601624,556.9882202148438,-5267.4496688,,
0.09976238012313843,738,0.001,24987,462,640.8,200000,270,215.33261108398438,-0.4340723156929016,601.752197265625,-5217.518822509999,,
,,,,,,200000,,,,,,-4987.161246400001,715.4
0.09898190200328827,744,0.001,25039,464,651.44,200416,269,201.52481079101562,-0.7537468075752258,594.6666259765625,-5295.48414906,,
0.10093589872121811,755,0.001,25483,468,650.73,203968,269,226.100830078125,-1.084214448928833,591.1292114257812,-5296.248473250001,,
0.09546241909265518,762,0.001,25777,472,656.3,206320,270,1980.0267333984375,-1.1356492042541504,578.2938232421875,-5300.6557098700005,,
0.09622002393007278,770,0.001,26121,476,664.96,209072,271,216.83013916015625,1.5702108144760132,567.3522338867188,-5281.835033400001,,
0.09924647212028503,773,0.001,26237,476,664.96,210000,271,247.84352111816406,0.6965393424034119,591.7755126953125,-5281.835033400001,,
,,,,,,210000,,,,,,-5576.4649006,847.4
0.1043698638677597,788,0.001,26570,480,662.99,212664,269,424.021484375,-1.0320909023284912,593.3016967773438,-5381.78419295,,
0.10499559342861176,794,0.001,26848,484,669.38,214888,270,220.74032592773438,-0.4492354094982147,592.782958984375,-5422.018295520001,,
0.0985768735408783,800,0.001,27089,488,657.48,216816,270,696.2562866210938,0.10942426323890686,596.9569091796875,-5345.113029409999,,
0.08728715777397156,808,0.001,27450,492,654.47,219704,271,662.9122314453125,-0.6000757217407227,594.145751953125,-5279.442801590001,,
0.086764857172966,809,0.001,27487,493,644.74,220000,271,232.50259399414062,0.9631418585777283,588.05419921875,-5222.127981499999,,
,,,,,,220000,,,,,,-4451.438824,708.0
0.08773191273212433,819,0.001,27677,496,644.58,221520,270,1067.15283203125,0.5708363056182861,588.4322509765625,-5153.948411120001,,
0.0995626449584961,831,0.001,28158,500,643.78,225368,270,169.80332946777344,-0.8111183643341064,581.205078125,-5151.7640965,,
0.10156401246786118,839,0.001,28504,504,635.41,228136,271,243.07650756835938,-0.8088597655296326,547.253173828125,-5077.12718939,,
0.100685715675354,845,0.001,28737,507,655.99,230000,272,207.35269165039062,-0.5936311483383179,551.7632446289062,-5207.386922799999,,
,,,,,,230000,,,,,,-6364.356590000001,1000.0
0.09995270520448685,854,0.001,28779,508,655.99,230336,269,755.5996704101562,0.9146721363067627,581.783447265625,-5217.52161035,,
0.09941259771585464,864,0.001,29202,512,674.89,233720,270,324.1656494140625,0.325900673866272,547.08447265625,-5334.8001679300005,,
0.09565269947052002,870,0.001,29438,516,662.88,235608,270,315.451416015625,0.2755160927772522,569.1103515625,-5257.80672453,,
0.09430623054504395,872,0.001,29545,520,640.22,236464,270,779.2645263671875,-0.7359219789505005,553.1626586914062,-5132.3153710100005,,
0.08927538990974426,877,0.001,29724,524,643.11,237896,271,267.342529296875,0.3323257863521576,587.2747802734375,-5115.04062032,,
0.0863119587302208,882,0.001,29937,528,627.29,239600,271,238.79344177246094,1.296994686126709,564.4852905273438,-5033.893761949999,,
0.08686018735170364,883,0.001,29987,528,627.29,240000,271,239.26324462890625,1.3046469688415527,557.52197265625,-5033.893761949999,,
,,,,,,240000,,,,,,-7289.089572,1000.0
0.0905371829867363,896,0.001,30248,532,618.41,242088,269,249.9299774169922,1.6133251190185547,584.9415283203125,-4872.88320988,,
0.09962087124586105,905,0.001,30588,536,610.94,244808,270,817.8156127929688,-0.7618339657783508,570.01123046875,-4841.7055618800005,,
0.09686978906393051,909,0.001,30751,540,629.6,246112,270,204.57603454589844,0.08996382355690002,552.4527587890625,-4923.90289125,,
0.10166198760271072,914,0.001,30961,544,638.12,247792,270,274.31683349609375,0.8544423580169678,562.7061157226562,-4854.86766447,,
0.10715003311634064,919,0.001,31173,548,619.52,249488,271,223.15036010742188,-0.5351085662841797,557.1024169921875,-4685.55226525,,
0.10622583329677582,921,0.001,31237,548,619.52,250000,271,211.97189331054688,-0.5368267297744751,540.5350952148438,-4685.55226525,,
,,,,,,250000,,,,,,-6844.375938200001,1000.0
0.10633319616317749,936,0.001,31568,552,613.87,252648,269,387.498291015625,0.9260681867599487,531.2128295898438,-4574.91737503,,
0.09690550714731216,944,0.001,31861,556,602.96,254992,270,236.4053955078125,-1.5863564014434814,535.1072387695312,-4464.323576350001,,
0.08886297047138214,949,0.001,32083,560,586.24,256768,270,302.71221923828125,0.13010740280151367,553.5482177734375,-4359.24424829,,
0.10027062892913818,958,0.001,32432,564,580.85,259560,270,245.5167694091797,-0.3309776782989502,525.9453125,-4260.766649210001,,
0.1009693294763565,959,0.001,32487,564,580.85,260000,270,321.7811279296875,0.5386192798614502,524.5054931640625,-4260.766649210001,,
,,,,,,260000,,,,,,-3596.0398506000006,836.8
0.10178615897893906,970,0.001,32683,568,583.61,261568,269,184.57614135742188,-0.5235007405281067,528.0242309570312,-4242.822174359999,,
0.10585583001375198,978,0.001,33035,572,581.99,264384,270,1063.025634765625,-1.4935578107833862,494.2391357421875,-4243.090426229999,,
0.10720085352659225,988,0.001,33427,576,584.11,267520,270,830.7012939453125,0.28259751200675964,506.119140625,-4252.851971359999,,
0.11604659259319305,996,0.001,33737,579,584.42,270000,271,273.29608154296875,-0.1986493468284607,536.7586669921875,-4112.30093105,,
,,,,,,270000,,,,,,-7157.7444156,1000.0
0.114946648478508,1004,0.001,33771,580,580.46,270272,269,249.37905883789062,-0.20752692222595215,539.3617553710938,-4100.4019790699995,,
0.10463319718837738,1013,0.001,34185,584,581.11,273584,269,217.42138671875,-0.2342250645160675,550.03369140625,-4036.39387491,,
0.10320989042520523,1026,0.001,34771,588,602.73,278272,271,256.9760437011719,0.6450443863868713,529.7933349609375,-4173.786412179999,,
0.11117931455373764,1031,0.001,34987,590,606.39,280000,271,187.16506958007812,0.4363843500614166,541.953125,-4174.23048408,,
,,,,,,280000,,,,,,-3587.232484,564.6
0.10797852277755737,1038,0.001,35185,592,616.26,281584,271,3179.154296875,-0.48471006751060486,549.0328369140625,-4205.30471431,,
0.10449904948472977,1044,0.001,35474,596,622.14,283896,271,243.73593139648438,-0.7883610725402832,565.8038330078125,-4250.79187566,,
0.1012980043888092,1047,0.001,35666,600,620.36,285432,272,223.59129333496094,0.32412055134773254,531.045654296875,-4199.1019871,,
0.10835261642932892,1056,0.001,36149,604,610.89,289296,273,1452.7974853515625,-0.3161609172821045,525.4550170898438,-4117.7121837,,
0.10878097265958786,1057,0.001,36237,604,610.89,290000,274,911.6406860351562,-1.5217303037643433,513.9443359375,-4117.7121837,,
,,,,,,290000,,,,,,-6699.669988600001,1000.0
0.0931573212146759,1069,0.001,36495,608,612.96,292064,273,158.97067260742188,-1.2913013696670532,500.4620666503906,-4067.85428763,,
0.09549128264188766,1073,0.001,36666,612,610.29,293432,273,210.26670837402344,0.6324833631515503,493.1970520019531,-4109.776498859999,,
0.10359141230583191,1075,0.001,36823,616,603.91,294688,273,2085.944580078125,0.7693058252334595,483.10125732421875,-4029.9559651400004,,
0.11912401020526886,1080,0.001,37088,620,604.64,296808,274,242.65313720703125,0.07650935649871826,491.66412353515625,-3983.7696615900004,,
0.12003570795059204,1084,0.001,37309,624,605.59,298576,275,282.97393798828125,-0.4510825276374817,498.34576416015625,-4024.9587624700007,,
0.11935457587242126,1088,0.001,37487,625,608.98,300000,275,237.79550170898438,-1.128641963005066,494.4083251953125,-4020.95163033,,
,,,,,,300000,,,,,,-16505.267482,1000.0
0.11373483389616013,1102,0.001,37819,628,615.97,302656,274,254.92227172851562,1.3278214931488037,456.3022766113281,-4041.0156720299997,,
0.11406219005584717,1107,0.001,38094,632,634.5,304856,275,241.21243286132812,0.07745735347270966,467.44903564453125,-4134.07049733,,
0.11665551364421844,1117,0.001,38625,636,646.39,309104,276,224.35079956054688,-0.287057101726532,495.0148620605469,-4062.143781620001,,
0.1170436441898346,1119,0.001,38737,637,639.94,310000,276,206.01315307617188,-0.26821303367614746,484.44561767578125,-4031.3207628900004,,
,,,,,,310000,,,,,,-4781.885074,1000.0
0.1092628762125969,1133,0.001,39076,640,646.21,312712,275,296.32305908203125,-1.171830177307129,484.4267272949219,-4049.1512722500006,,
0.10846977680921555,1138,0.001,39309,644,661.88,314576,276,221.21060180664062,0.6592090129852295,457.7894287109375,-4047.030631669999,,
0.11350205540657043,1141,0.001,39487,648,669.37,316000,276,224.4878692626953,0.6618576645851135,471.2842712402344,-4072.80124012,,
0.11005692183971405,1150,0.001,39987,650,675.75,320000,278,198.7125244140625,-0.48137396574020386,470.76983642578125,-4097.60262856,,
,,,,,,320000,,,,,,-4342.7215898,1000.0
0.10750740766525269,1165,0.001,40309,652,684.62,322576,276,233.69854736328125,-0.1165245920419693,460.06866455078125,-4109.431195110001,,
0.10549737513065338,1168,0.001,40487,656,697.93,324000,277,271.94024658203125,-0.20606648921966553,470.1092834472656,-4119.75437502,,
0.11028002947568893,1173,0.001,40789,660,691.84,326416,278,248.58477783203125,1.0998034477233887,496.8294677734375,-4088.418583450001,,
0.12016020715236664,1182,0.001,41237,663,696.73,330000,279,237.91404724121094,0.1106523871421814,454.9654541015625,-4113.766798280001,,
