train/clip_fraction,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,time/total_timesteps,train/std,train/entropy_loss,train/explained_variance,rollout/ep_len_mean,time/time_elapsed,train/approx_kl,time/fps,train/n_updates,train/learning_rate,train/loss,train/clip_range
0.0222412109375,32016941540.8,-0.0047216373484843645,-229025.55323212,110000,1.0400664806365967,-21.84814549386501,-1.1920928955078125e-07,7.68,114,0.005631103,959,130,0.0017,14498436096.0,0.2
0.0212158203125,31770866422.4,-0.004570785266878374,-227508.06199457002,120000,1.0434918403625488,-21.89826920032501,0.0,7.25,124,0.0054353992,965,140,0.0017,13357432832.0,0.2
0.0211181640625,32748541872.0,-0.004524514641889255,-241145.38885118996,130000,1.047248363494873,-21.950070250034333,5.960464477539063e-08,8.17,134,0.0056133484,969,150,0.0017,14921603072.0,0.2
0.02867431640625,26762321963.2,-0.00494030103291152,-205562.1291566,140000,1.0544406175613403,-22.053322356939315,0.0,6.55,147,0.0061436025,946,170,0.0017,17923782656.0,0.2
0.0214111328125,28120282745.6,-0.00454037342533411,-198042.59294607997,150000,1.058463215827942,-22.108023239672185,-1.1920928955078125e-07,5.97,157,0.0057576625,951,180,0.0017,17335767040.0,0.2
0.00667724609375,34049059616.0,-0.0030607004484409115,-208144.90129680999,160000,1.0619603395462036,-22.16083476692438,0.0,6.54,167,0.0038729778,955,190,0.0017,18688905216.0,0.2
0.0141357421875,29246774180.8,-0.004010221341013675,-177380.24213482,170000,1.0654726028442383,-22.21048558950424,5.960464477539063e-08,5.22,177,0.0049942583,957,200,0.0017,17145949184.0,0.2
0.02930908203125,25657858996.8,-0.005255703916463972,-198273.69082345002,180000,1.0686454772949219,-22.257709868252277,0.0,6.19,187,0.0063626394,960,210,0.0017,11881701376.0,0.2
0.0279052734375,23664628951.2,-0.004704666569341498,-208982.37946484002,190000,1.076356053352356,-22.361294370889663,1.1920928955078125e-07,6.32,201,0.006078393,944,230,0.0017,11733780480.0,0.2
0.00654296875,29549610858.4,-0.0023183597964816726,-191847.49059256993,200000,1.0798869132995605,-22.41167421936989,0.0,5.78,211,0.0036641774,947,240,0.0017,19055480832.0,0.2
0.01353759765625,26923428888.8,-0.003661457967245951,-174372.29993762998,210000,1.0844289064407349,-22.467833323776723,0.0,5.17,221,0.004961309,949,250,0.0017,11281006592.0,0.2
0.0092041015625,21600723291.2,-0.0032934454091446243,-177472.11680025997,220000,1.0882701873779297,-22.525619445741178,1.1920928955078125e-07,4.94,231,0.0042365207,950,260,0.0017,10768448512.0,0.2
0.03096923828125,20046758912.8,-0.0054562754867220065,-192907.3854008,230000,1.0955862998962402,-22.625026762485504,-1.1920928955078125e-07,5.6,245,0.006675669,935,280,0.0017,10150341632.0,0.2
0.02138671875,21585086984.0,-0.004196387803222024,-157483.53213717003,240000,1.1001126766204834,-22.683235874772073,0.0,4.52,255,0.005721809,937,290,0.0017,12455864320.0,0.2
0.04737548828125,20350077323.2,-0.006493201454213704,-178939.23729522995,250000,1.1048766374588013,-22.746016320586204,0.0,4.95,266,0.0072858375,938,300,0.0017,9627762688.0,0.2
0.0232421875,21471103773.6,-0.004461881250335864,-153622.75893283,260000,1.1088091135025024,-22.804586596786976,0.0,4.36,276,0.0055888603,940,310,0.0017,11120116736.0,0.2
0.0140625,20124475440.0,-0.0033614135842071845,-187359.94898277998,270000,1.1130305528640747,-22.859706608951093,0.0,5.42,286,0.005136516,941,320,0.0017,11126771712.0,0.2
0.04056396484375,18411096359.2,-0.0058333320126621405,-154913.13819996998,280000,1.1216609477996826,-22.978514386713506,0.0,4.39,301,0.0070990617,929,340,0.0017,8507817984.0,0.2
0.05313720703125,16108636442.4,-0.00686950010349392,-155663.66348222998,290000,1.1256331205368042,-23.02970507889986,0.0,4.2,311,0.00810707,930,350,0.0017,6743333888.0,0.2
0.04957275390625,15957413681.6,-0.006451066385488957,-140336.30748209002,300000,1.1297857761383057,-23.083534847199918,0.0,3.55,321,0.0074227694,932,360,0.0017,8465065472.0,0.2
0.01651611328125,17812143960.0,-0.003785624666761578,-138650.49918254002,310000,1.1341042518615723,-23.13923507630825,0.0,3.58,332,0.0055217086,933,370,0.0017,11503536128.0,0.2
0.02850341796875,16493992381.6,-0.004082617219137319,-148547.31052507999,320000,1.1421715021133423,-23.249062441289425,0.0,4.1,346,0.006176913,923,390,0.0017,6364358656.0,0.2
0.0451416015625,13117072065.6,-0.006078484500085324,-136912.1474023,330000,1.1476935148239136,-23.309236085414888,0.0,3.46,357,0.0076785204,923,400,0.0017,7362154496.0,0.2
0.02203369140625,14289001003.2,-0.003925423291093466,-141395.08565300002,340000,1.1528466939926147,-23.378632323443888,0.0,3.74,367,0.0051833526,924,410,0.0017,6189569024.0,0.2
0.03016357421875,15975002930.4,-0.00388862468462321,-136784.59019862,350000,1.157319188117981,-23.440850447118283,5.960464477539063e-08,3.37,378,0.006139894,925,420,0.0017,6783579136.0,0.2
0.03026123046875,15238631752.0,-0.004799496542636917,-132953.29134029997,360000,1.1615004539489746,-23.496114709973334,-1.1920928955078125e-07,3.29,388,0.0064275675,926,430,0.0017,8915549184.0,0.2
0.03583984375,12431720923.2,-0.005244907094629525,-130348.69217169,370000,1.1708937883377075,-23.610894757509232,5.960464477539063e-08,3.08,403,0.0070765633,917,450,0.0017,5834713600.0,0.2
0.04322509765625,13003198573.6,-0.0062112275648132705,-133273.81951899,380000,1.1757458448410034,-23.673911154270172,5.960464477539063e-08,3.28,413,0.0074853525,918,460,0.0017,5232594944.0,0.2
0.02486572265625,12333418761.6,-0.004342320007344825,-131376.38625352998,390000,1.180456519126892,-23.73371963649988,-1.1920928955078125e-07,3.11,424,0.006263762,919,470,0.0017,5631828480.0,0.2
0.02208251953125,13174572561.6,-0.00431731922826657,-135921.62508161002,400000,1.1849901676177979,-23.791693624854087,5.960464477539063e-08,3.41,434,0.0060559306,919,480,0.0017,7278319104.0,0.2
0.02586669921875,11363702866.4,-0.0037986855992585334,-137690.73076392,410000,1.1956769227981567,-23.923929950594903,0.0,3.56,449,0.0058681774,912,500,0.0017,5303723520.0,0.2
0.04332275390625,12505524903.2,-0.004567552413027443,-130184.19488892001,420000,1.2000776529312134,-23.981331111490725,0.0,3.26,459,0.007169192,913,510,0.0017,5141167616.0,0.2
0.0441162109375,11117330195.2,-0.005899159031741874,-129320.71033823003,430000,1.204209804534912,-24.034126511216165,0.0,3.22,470,0.007284378,914,520,0.0017,4829769728.0,0.2
0.04769287109375,12997447234.4,-0.005247638432956591,-130904.10210964002,440000,1.209338665008545,-24.09105962216854,-2.384185791015625e-07,3.12,480,0.007132695,914,530,0.0017,5176593408.0,0.2
0.05867919921875,10852825286.4,-0.007169719461307978,-128359.88901568,450000,1.214221715927124,-24.152376368641853,-1.1920928955078125e-07,2.86,491,0.007888926,915,540,0.0017,5013816320.0,0.2
0.04637451171875,14060751534.4,-0.005876376316473397,-122322.9736534,460000,1.2247157096862793,-24.277350145578385,-1.1920928955078125e-07,2.71,506,0.007336647,908,560,0.0017,7525452800.0,0.2
0.05589599609375,10419207317.6,-0.0060155355726237755,-122717.90882476002,470000,1.2296839952468872,-24.34027518481016,0.0,2.88,517,0.009012936,908,570,0.0017,5272471040.0,0.2
0.0407958984375,11550564849.6,-0.0051169439106161,-128048.48962568,480000,1.23422372341156,-24.3972272336483,1.1920928955078125e-07,2.86,527,0.007113833,909,580,0.0017,5838184448.0,0.2
0.032373046875,10184384541.6,-0.004504809661557374,-121409.32778671,490000,1.2397955656051636,-24.45876836925745,1.1920928955078125e-07,2.75,538,0.0070895525,909,590,0.0017,4974621184.0,0.2
0.05845947265625,10646608700.4,-0.006929304309051076,-121541.35131701999,500000,1.2497018575668335,-24.584030544757844,-1.1920928955078125e-07,2.6,553,0.008631762,903,610,0.0017,5737731072.0,0.2
0.04833984375,9864378022.0,-0.0058912749948831335,-120988.69297358001,510000,1.254905343055725,-24.642397223412992,0.0,2.55,564,0.007928742,903,620,0.0017,5319989760.0,0.2
0.04146728515625,9637562224.4,-0.005398455829799786,-119504.2848313,520000,1.2605249881744385,-24.706187111139297,0.0,2.46,575,0.00720869,904,630,0.0017,4528637440.0,0.2
0.03096923828125,9840965889.2,-0.004313911261442626,-118574.02203277001,530000,1.2648565769195557,-24.765192286670207,0.0,2.38,585,0.006567066,904,640,0.0017,4447177216.0,0.2
0.079833984375,9889440910.8,-0.006772177793300216,-114685.77073548001,540000,1.2700049877166748,-24.820418122410775,0.0,2.26,596,0.008924469,904,650,0.0017,5433321984.0,0.2
0.05606689453125,9721738612.8,-0.005413945857526414,-117162.02927546002,550000,1.2809199094772339,-24.94539546519518,0.0,2.32,611,0.0071698194,898,670,0.0017,5869941248.0,0.2
0.04876708984375,9050143432.0,-0.00508129808040394,-119058.73726585999,560000,1.2853782176971436,-25.00249243825674,0.0,2.54,622,0.0068179644,899,680,0.0017,4831840768.0,0.2
0.04613037109375,8995839619.2,-0.004842344485223293,-114240.48855143,570000,1.2920712232589722,-25.06607659459114,0.0,2.28,633,0.007684552,899,690,0.0017,4286446848.0,0.2
0.047900390625,9730604870.4,-0.005715666045216494,-113739.72067996001,580000,1.2972981929779053,-25.13522266894579,0.0,2.28,644,0.007386998,900,700,0.0017,4450902016.0,0.2
0.052001953125,9024003062.4,-0.004853964454832748,-131422.08117335002,590000,1.3106545209884644,-25.283396296203136,0.0,2.86,658,0.008120919,895,720,0.0017,4096242176.0,0.2
0.0413818359375,9152246293.6,-0.0042705155158273556,-112339.43866515999,600000,1.3167457580566406,-25.351699797809125,0.0,2.21,669,0.0063288836,896,730,0.0017,4945036288.0,0.2
0.0173095703125,9140941886.8,-0.0034579976831082605,-112777.95448394002,610000,1.3228018283843994,-25.42060426324606,-1.1920928955078125e-07,2.14,680,0.004844056,896,740,0.0017,4522599936.0,0.2
0.0349365234375,8971309769.6,-0.004593062837511752,-111797.32594515002,620000,1.3283241987228394,-25.485137483477594,1.1920928955078125e-07,2.32,690,0.0064402455,897,750,0.0017,4455215104.0,0.2
0.0314208984375,9029071986.8,-0.003994586288808932,-112870.04640835998,630000,1.3354147672653198,-25.555201998353006,0.0,2.07,701,0.0069041057,897,760,0.0017,4276406272.0,0.2
0.02801513671875,9392368610.0,-0.003896622881211442,-112027.03257405001,640000,1.349592924118042,-25.7111384421587,0.0,2.09,716,0.0059627616,893,780,0.0017,5454224384.0,0.2
0.02633056640625,8580899896.8,-0.0038170707186509388,-112242.0050451,650000,1.3552619218826294,-25.782479940354825,-1.1920928955078125e-07,2.64,727,0.0067123924,894,790,0.0017,4369934336.0,0.2
0.01376953125,8786852040.8,-0.0033287570276570476,-114399.74496836,660000,1.3615877628326416,-25.848222927749156,0.0,2.25,737,0.0051684957,894,800,0.0017,4072476160.0,0.2
0.00804443359375,8599050341.2,-0.0026043694276722817,-113661.07478279,670000,1.3687736988067627,-25.921451607346533,0.0,2.28,748,0.0036306204,894,810,0.0017,4365759488.0,0.2
0.01220703125,8591491849.2,-0.0026887086603892387,-112550.91604417002,680000,1.3852819204330444,-26.097073544561862,0.0,2.15,763,0.003916338,890,830,0.0017,4105240832.0,0.2
0.0218505859375,8735795714.8,-0.0038858467731188286,-114130.47723765,690000,1.392365574836731,-26.177255940437316,0.0,2.14,774,0.0057941712,890,840,0.0017,4067255040.0,0.2
0.01561279296875,10079382626.0,-0.0033353267283018793,-111918.06325475004,700000,1.3988276720046997,-26.249425093829633,-1.1920928955078125e-07,2.17,785,0.004617926,891,850,0.0017,4014851328.0,0.2
0.0258056640625,8571014281.6,-0.004400102921681537,-111032.40394256002,710000,1.406767725944519,-26.327255508303644,0.0,2.34,795,0.005956745,892,860,0.0017,3873844992.0,0.2
0.01629638671875,8189093078.8,-0.0039430103153790695,-113608.90940222003,720000,1.4155681133270264,-26.415990720689297,0.0,2.25,806,0.004615062,892,870,0.0017,3898935296.0,0.2
0.01846923828125,8731948832.0,-0.0027423249143794237,-113188.93666571,730000,1.431404709815979,-26.587486639618874,1.1920928955078125e-07,2.28,821,0.005707001,888,890,0.0017,3908236800.0,0.2
0.00794677734375,8583947999.6,-0.0028822637405028217,-112635.11432447,740000,1.441211462020874,-26.679381327331065,0.0,2.34,832,0.0037015392,888,900,0.0017,3943913472.0,0.2
0.0257080078125,8467884924.0,-0.003989335416554241,-113871.71033534003,750000,1.4506933689117432,-26.779715625941755,0.0,2.1,843,0.0064584,889,910,0.0017,4288282624.0,0.2
0.0116455078125,8132377738.8,-0.002879796835986781,-112379.10902155,760000,1.4595354795455933,-26.8740080460906,0.0,2.31,854,0.0043739397,889,920,0.0017,4041469184.0,0.2
0.01209716796875,9371899345.6,-0.003144072797476838,-109578.28180957,770000,1.4697749614715576,-26.97092014849186,-1.1920928955078125e-07,2.32,864,0.004871469,890,930,0.0017,3672892672.0,0.2
0.00909423828125,9301868860.0,-0.002637237022281624,-113021.79329044004,780000,1.4874099493026733,-27.15872322767973,0.0,2.22,879,0.003788769,886,950,0.0017,5606475264.0,0.2
0.0212158203125,7921679362.4,-0.003214848172319762,-109017.05690526002,790000,1.4965659379959106,-27.248419173061848,5.960464477539063e-08,2.49,890,0.005223126,887,960,0.0017,3890147840.0,0.2
0.01956787109375,8055508627.2,-0.003799799289845396,-111605.17791958,800000,1.5062122344970703,-27.343760585784914,0.0,2.39,901,0.0054358235,887,970,0.0017,3625064960.0,0.2
0.02685546875,7923960262.4,-0.004237693451977975,-109999.19582837002,810000,1.5150202512741089,-27.434522253274917,0.0,3.07,911,0.005187951,888,980,0.0017,7952456192.0,0.2
0.00953369140625,8458613207.6,-0.0017977804968722921,-109755.15162635002,820000,1.5341805219650269,-27.615930570662023,0.0,2.41,926,0.0041216747,884,1000,0.0017,3588236032.0,0.2
0.01072998046875,8479260021.6,-0.0026861884605750676,-116519.81785660003,830000,1.5420219898223877,-27.701520374417306,0.0,2.82,937,0.004187173,885,1010,0.0017,3674270464.0,0.2
0.01807861328125,8172083241.6,-0.0026983187923178774,-111891.42305885002,840000,1.5526127815246582,-27.791590958833694,-1.1920928955078125e-07,2.86,948,0.0036300332,885,1020,0.0017,4091569152.0,0.2
0.00833740234375,8504146679.2,-0.0020231330356182296,-115229.85662097001,850000,1.5621716976165771,-27.887848652899265,0.0,2.71,958,0.0037289548,886,1030,0.0017,3903575808.0,0.2
0.01727294921875,7814630466.4,-0.0033550499074408435,-110768.77312788002,860000,1.5731412172317505,-27.985631389915945,0.0,2.67,969,0.0049090134,887,1040,0.0017,4190620928.0,0.2
0.018798828125,7543694007.2,-0.003364876208888745,-110824.04490295,870000,1.5952881574630737,-28.19127384275198,-1.1920928955078125e-07,2.46,984,0.0040318263,883,1060,0.0017,3511514368.0,0.2
0.0118896484375,9404727949.2,-0.002705167808744591,-118939.04684808003,880000,1.6074347496032715,-28.30205285102129,-1.1920928955078125e-07,3.08,994,0.00412991,884,1070,0.0017,4114093056.0,0.2
0.0221435546875,9404517643.2,-0.0030797513009019895,-107031.20444643003,890000,1.6183584928512573,-28.408377662301064,-1.1920928955078125e-07,2.68,1005,0.0052969353,885,1080,0.0017,4140271616.0,0.2
0.0167724609375,7946682620.8,-0.0019645476249024797,-113491.98033794003,900000,1.6295759677886963,-28.510167932510377,-1.1920928955078125e-07,3.08,1016,0.004415649,885,1090,0.0017,4599999488.0,0.2
0.00762939453125,7558901849.6,-0.0018829362161341123,-111659.17139280002,910000,1.650689959526062,-28.70359049886465,0.0,2.85,1031,0.0029293029,882,1110,0.0017,3685038848.0,0.2
0.02381591796875,8649087652.0,-0.0021155532898774255,-114206.87196849001,920000,1.6603950262069702,-28.795764426887036,0.0,2.76,1042,0.0046239523,882,1120,0.0017,4450936832.0,0.2
0.0130859375,8249455442.8,-0.0025264272257118137,-114340.05416134001,930000,1.6721478700637817,-28.892031559348105,0.0,2.79,1053,0.0038890517,882,1130,0.0017,4155388672.0,0.2
0.01429443359375,8465063719.6,-0.0029691199200897246,-121991.93500264002,940000,1.6831754446029663,-28.99367750734091,0.0,3.14,1064,0.004604464,883,1140,0.0017,6234501120.0,0.2
0.01575927734375,7757495321.6,-0.00337260042251728,-111730.09664205,950000,1.6953102350234985,-29.093713004887103,0.0,3.0,1075,0.004161365,883,1150,0.0017,3441129472.0,0.2
0.0104736328125,7950201994.0,-0.0025747861038325935,-124439.65576832001,960000,1.7190748453140259,-29.30227316468954,5.960464477539063e-08,3.36,1090,0.003977189,880,1170,0.0017,3794844928.0,0.2
0.01671142578125,7503056270.0,-0.003318901084276149,-117393.85761831001,970000,1.7320423126220703,-29.410407511889936,0.0,2.95,1100,0.0050231046,881,1180,0.0017,4024698624.0,0.2
0.0125244140625,7379106872.0,-0.0027810125067844636,-107834.40733412001,980000,1.7446051836013794,-29.519005815684796,-1.1920928955078125e-07,3.03,1111,0.004492671,881,1190,0.0017,3584935680.0,0.2
0.005419921875,8381037346.8,-0.0010953107943350916,-113248.68565399002,990000,1.754870891571045,-29.61531237065792,0.0,2.86,1122,0.0029181957,881,1200,0.0017,3117575680.0,0.2
0.015185546875,7746628857.2,-0.003437824194224959,-111235.93164470002,1000000,1.7808895111083984,-29.821776916086673,-1.1920928955078125e-07,2.79,1137,0.0038966837,879,1220,0.0017,3195632128.0,0.2
