train/ent_coef_loss,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,rollout/ep_len_mean,time/episodes
-79.32736206054688,13883.015625,2474,45.464561462402344,-266483.60809458996,0.0055,327,30,10000,80516688.0,21.44,370
5.591544151306152,27570.833984375,4974,69.76665496826172,-108411.29632812999,0.0055,329,60,20000,53830392.0,32.94,707
10.039617538452148,20232.265625,7474,54.359405517578125,-139937.71359546,0.0055,330,90,30000,99133168.0,48.76,922
4.222860813140869,17128.0234375,9974,38.755374908447266,-109107.59131382,0.0055,330,120,40000,69038400.0,41.67,1190
2.5334980487823486,13959.46875,12474,32.05142593383789,-123410.08344357999,0.0055,325,153,50000,59300548.0,41.97,1414
-18.79865264892578,12169.2158203125,14974,74.85501861572266,-293640.49286578,0.0055,326,183,60000,68819744.0,38.94,1642
-4.608972072601318,15457.0927734375,17474,48.76140213012695,-158095.98145331003,0.0055,327,213,70000,42856160.0,53.96,1830
-3.1881439685821533,8814.29296875,19974,47.74210739135742,-200099.71454140008,0.0055,327,243,80000,39554240.0,66.65,1998
-31.443885803222656,20959.28125,22474,104.59790802001953,-172044.47811543,0.0055,328,273,90000,49226792.0,42.67,2179
4.492834091186523,20638.796875,24974,63.12905502319336,-335815.66095745005,0.0055,327,305,100000,73347040.0,54.05,2359
12.739068031311035,17385.42578125,27474,68.30225372314453,-150369.99637948003,0.0055,327,335,110000,78314640.0,62.06,2505
17.742019653320312,6222.474609375,29974,358.7227478027344,-709876.7290006599,0.0055,328,365,120000,149810016.0,48.46,2663
0.28931504487991333,27302.37109375,32474,46.0146369934082,-100799.70816922002,0.0055,328,396,130000,37675768.0,37.57,2865
8.501474380493164,24889.5546875,34974,54.504337310791016,-280678.10304616,0.0055,328,426,140000,35625888.0,102.33,2962
-2.3964569568634033,21871.314453125,37474,41.3040657043457,-177382.89366056002,0.0055,328,456,150000,49069740.0,98.44,3053
-22.253019332885742,-19150.6953125,39974,47.468482971191406,-367408.88485498994,0.0055,328,486,160000,40823304.0,160.3,3115
1.7929517030715942,20646.78125,42474,36.76266098022461,-643471.47302568,0.0055,329,516,170000,44212872.0,150.15,3177
14.068246841430664,3278.26904296875,44974,42.97174835205078,-359026.9630725,0.0055,328,547,180000,13791780.0,183.02,3228
-0.9602367281913757,-301.01806640625,47474,19.999420166015625,-326541.79205600993,0.0055,329,577,190000,7181779.5,261.28,3237
4.309452056884766,-3877.582275390625,49974,20.059541702270508,-259524.49313180996,0.0055,329,607,200000,10149097.0,313.58,3270
-11.442781448364258,28958.875,52474,24.968847274780273,-301590.14938748,0.0055,329,637,210000,16397685.0,313.29,3313
-5.068641662597656,20440.68359375,54974,17.006250381469727,-337187.29622399004,0.0055,329,667,220000,12003171.0,217.87,3368
-2.3772635459899902,-837.97119140625,57474,17.440616607666016,-293722.24744435004,0.0055,330,696,230000,5451951.0,198.72,3399
0.20956385135650635,1319.4677734375,59974,38.42366409301758,-301275.22270625,0.0055,330,726,240000,88317816.0,278.06,3440
1.4687755107879639,-2573.962646484375,62474,21.499826431274414,-372104.31158867,0.0055,330,756,250000,10016735.0,232.98,3492
38.49176025390625,42816.8984375,64974,94.68695068359375,-446266.20628005004,0.0055,330,787,260000,29485386.0,44.34,3696
17.086166381835938,28311.53515625,67474,65.15168762207031,-505084.4823640301,0.0055,330,817,270000,45134352.0,134.85,3726
-7.95693826675415,18902.21875,69974,61.937259674072266,-420050.42335983994,0.0055,330,847,280000,41098136.0,206.4,3785
1.6486341953277588,7049.67236328125,72474,38.209693908691406,-317618.49018324004,0.0055,330,878,290000,13035988.0,200.52,3812
97.53443908691406,48908.9453125,74974,458.76263427734375,-429438.1429723,0.0055,330,908,300000,86539240.0,31.18,3999
26.861007690429688,11917.306640625,77474,40.607261657714844,-108442.72844504002,0.0055,330,938,310000,33008072.0,89.75,4072
7.664116859436035,3588.502685546875,79974,21.799930572509766,-153912.47049223,0.0055,330,968,320000,14094182.0,192.98,4098
-13.895044326782227,29072.4765625,82474,72.87863159179688,-313595.06615859,0.0055,330,998,330000,14454514.0,283.99,4135
9.627256393432617,18299.44921875,84974,50.188228607177734,-465166.82166487,0.0055,330,1028,340000,10688566.0,133.57,4219
-0.43118816614151,16558.76953125,87474,37.10054016113281,-456029.00406051,0.0055,330,1058,350000,13037727.0,185.47,4252
37.26792907714844,38793.875,89974,142.79261779785156,-290551.21389040997,0.0055,330,1088,360000,25182458.0,65.26,4404
-3.0196261405944824,16579.513671875,92474,23.83788299560547,-267196.77751812,0.0055,330,1118,370000,36597712.0,149.09,4416
-0.8529644012451172,7264.2236328125,94974,33.99760055541992,-257356.87942398002,0.0055,330,1148,380000,22773572.0,224.74,4424
-80.28223419189453,11048.701171875,97474,25.507898330688477,-246501.53006587003,0.0055,330,1178,390000,7850241.5,334.98,4447
53.425724029541016,75227.6953125,99974,198.18411254882812,-760059.2928254898,0.0055,330,1209,400000,163177184.0,54.64,4607
-26.029342651367188,41301.9140625,102474,26.363405227661133,-112711.58504671,0.0055,330,1242,410000,44153596.0,55.03,4829
0.16348063945770264,19922.27734375,104974,28.860475540161133,-256707.51282185002,0.0055,329,1275,420000,69748536.0,120.7,4899
132.59298706054688,108752.359375,107474,508.3094787597656,-401031.4609615101,0.0055,328,1308,430000,286794880.0,44.26,5085
9.849367141723633,113763.796875,109974,313.027099609375,-422975.79170719,0.0055,327,1341,440000,73681816.0,36.36,5312
64.32005310058594,120107.453125,112474,379.3294372558594,-211733.24798596,0.0055,327,1374,450000,148099088.0,29.4,5590
10.271197319030762,51421.5234375,114974,36.995567321777344,-287226.04718096997,0.0055,326,1407,460000,47270248.0,97.14,5655
5.793242931365967,20415.458984375,117474,29.309223175048828,-263558.63695699,0.0055,326,1440,470000,85957904.0,171.88,5666
-171.8452606201172,239170.1875,119974,52.48323440551758,-369310.74703179,0.0055,325,1474,480000,112501976.0,282.78,5719
4.672260761260986,175774.625,122474,1151.164306640625,-223928.03861433,0.0055,324,1508,490000,545417728.0,18.78,6280
25.6224365234375,133964.25,124974,414.8323669433594,-109351.40629906,0.0055,324,1542,500000,197911424.0,16.42,6844
6.735113143920898,60220.40625,127474,41.473087310791016,-160690.52310832002,0.0055,323,1576,510000,73354944.0,40.01,7076
-22.81900405883789,45904.1875,129974,101.6704330444336,-103798.62227776999,0.0055,323,1609,520000,98889048.0,92.57,7165
-106.09750366210938,100394.03125,132474,535.7479248046875,-663484.86723382,0.0055,322,1643,530000,205715376.0,155.48,7224
30.600549697875977,14759.763671875,134974,31.68555450439453,-640738.68468629,0.0055,322,1676,540000,16469364.0,94.92,7295
35.44218826293945,42994.7421875,137474,114.43254089355469,-227798.71624763,0.0055,321,1710,550000,40456540.0,53.15,7581
7.026269912719727,10539.76953125,139974,21.42000961303711,-97587.18088010002,0.0055,321,1743,560000,46728272.0,138.8,7598
3.5198705196380615,8588.73046875,142474,17.158100128173828,-122004.61898374998,0.0055,320,1776,570000,38299736.0,213.05,7635
-0.10157877206802368,935.43701171875,144974,17.393789291381836,-134473.42608284001,0.0055,320,1810,580000,16750802.0,309.42,7667
29.258729934692383,7157.921875,147474,27.217552185058594,-519964.66152224,0.0055,320,1843,590000,78193168.0,121.49,7748
-2.1667842864990234,-2316.25,149974,13.336441993713379,-573369.2185970399,0.0055,319,1876,600000,6836007.0,221.62,7763
6.867842197418213,-5747.4873046875,152474,27.26804542541504,-220751.93148786,0.0055,319,1910,610000,55598060.0,242.57,7823
-202.63751220703125,114243.890625,154974,1266.4462890625,-652627.08689839,0.0055,319,1943,620000,922911360.0,30.76,7961
-33.19140625,2102431.75,157474,66600.875,-170850.82272675005,0.0055,318,1976,630000,429637009408.0,21.46,8333
143.6596221923828,2476331.75,159974,48517.4375,-272903.4936563,0.0055,318,2009,640000,283100545024.0,31.26,8659
53.560211181640625,1883034.5,162474,1907.48828125,-204410.98058400996,0.0055,318,2043,650000,69620473856.0,10.53,9349
-5.4630513191223145,1041143.375,164974,788.3501586914062,-297423.2005471801,0.0055,317,2077,660000,39341707264.0,9.54,10651
-18.131887435913086,775261.875,167474,646.3505859375,-113347.14669365,0.0055,317,2110,670000,32860184576.0,5.8,12474
18.28195571899414,496447.40625,169974,854.6865844726562,-97031.95448637001,0.0055,317,2143,680000,9267668992.0,5.0,14166
100.04878997802734,401222.125,172474,1679.186767578125,-98715.00582723998,0.0055,316,2177,690000,10190974976.0,5.57,15262
27.612146377563477,223984.3125,174974,138.370849609375,-96882.00331522999,0.0055,316,2210,700000,590900608.0,5.0,17177
14.515218734741211,186303.375,177474,79.7723617553711,-96431.74704775999,0.0055,316,2244,710000,486965408.0,5.04,19079
-166.02688598632812,214430.265625,179974,510.1933898925781,-383509.39341087,0.0055,316,2278,720000,1725818624.0,14.59,20680
21.464941024780273,278778.0,182474,1503.73779296875,-669281.0698835499,0.0055,315,2311,730000,3822392832.0,20.91,21507
21.87600326538086,171898.28125,184974,62.98139953613281,-97025.76745963996,0.0055,315,2344,740000,215303312.0,5.8,23343
-2.692007064819336,145723.46875,187474,28.58906364440918,-102275.71444412,0.0055,315,2378,750000,580704704.0,7.27,24965
36.55474090576172,188725.578125,189974,177.0025634765625,-98084.69972811,0.0055,315,2411,760000,193677168.0,6.77,25949
-232.77609252929688,144168.90625,192474,47.11111831665039,-353928.45296645997,0.0055,314,2445,770000,432686944.0,16.11,27245
-12.626441955566406,539281.5,194974,4515.30859375,-181358.65672548,0.0055,314,2478,780000,6399878656.0,12.42,27696
-95.35057067871094,318077.03125,197474,860.184814453125,-97481.52853298,0.0055,314,2512,790000,1798856960.0,6.35,29076
-252.37747192382812,242206.578125,199974,391.2331237792969,-142826.01681398,0.0055,314,2545,800000,1803367552.0,7.97,30471
35.250022888183594,154083.71875,202474,66.2204818725586,-92765.21183358999,0.0055,314,2579,810000,158101824.0,6.51,31768
5.589658737182617,137942.796875,204974,157.43930053710938,-629109.87524811,0.0055,313,2612,820000,327765184.0,31.18,32792
15.792608261108398,112030.3984375,207474,68.67631530761719,-92413.82987719998,0.0055,313,2646,830000,118597888.0,11.63,33485
-12.499643325805664,97452.390625,209974,39.1029052734375,-134107.25037578997,0.0055,313,2679,840000,74965488.0,18.73,34155
-10.179478645324707,79932.3125,212474,50.238525390625,-121941.82354085002,0.0055,313,2712,850000,29705156.0,35.07,34469
23.220909118652344,122289.984375,214974,206.2211151123047,-107021.50641330998,0.0055,313,2746,860000,81697376.0,16.79,35002
26.12897491455078,897204.8125,217474,17783.91796875,-151574.39561942,0.0055,312,2779,870000,57979052032.0,17.59,35605
67.91969299316406,473123.21875,219974,4663.64990234375,-456097.71803978,0.0055,312,2812,880000,6175882240.0,19.65,36302
114.17648315429688,306898.125,222474,1186.801025390625,-118690.52462209002,0.0055,312,2846,890000,2775043072.0,11.15,37172
18.206409454345703,116417.1171875,224974,29.928476333618164,-91371.42762822002,0.0055,312,2879,900000,184242816.0,10.48,38168
35.253482818603516,157228.421875,227474,397.9096984863281,-117294.91898381998,0.0055,312,2914,910000,315586720.0,9.03,39039
-6.468951225280762,94162.375,229974,27.508678436279297,-110703.20486605,0.0055,312,2947,920000,118371312.0,19.11,39751
-134.24879455566406,77281.671875,232474,109.06111145019531,-111380.29507892,0.0055,311,2980,930000,130482680.0,21.14,40177
56.57878112792969,295733.0625,234974,3143.901611328125,-155533.42158311,0.0055,311,3014,940000,4162765824.0,14.32,40617
125.54765319824219,634147.375,237474,5606.72216796875,-115375.96162493002,0.0055,311,3047,950000,9417820160.0,13.47,41181
28.071744918823242,346257.125,239974,341.30419921875,-96553.0887173,0.0055,311,3080,960000,1876804096.0,9.12,42134
-50.847328186035156,177538.71875,242474,379.86322021484375,-119226.40659966,0.0055,311,3114,970000,1377104000.0,11.72,43019
-238.940185546875,621774.125,244974,3413.125,-386671.3972023901,0.0055,311,3148,980000,19347249152.0,21.51,43529
154.73086547851562,489768.4375,247474,16777.6875,-208534.40706512003,0.0055,311,3181,990000,18143019008.0,16.01,44013
68.78298950195312,433991.875,249974,642.8193359375,-208924.93592237,0.0055,311,3214,1000000,3401666560.0,14.3,44621
