train/ent_coef_loss,time/episodes,time/fps,train/actor_loss,train/n_updates,train/learning_rate,time/time_elapsed,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef
-11.463397979736328,136,137,393426.59375,2474,0.0003,72,10000,8904.8115234375,-2566135.44012364,59.01,1.6423864364624023
-38.617733001708984,560,133,825462.75,4974,0.0003,150,20000,25079.091796875,-617363.88368784,17.25,3.9719724655151367
-5.925680160522461,688,131,1247180.0,7474,0.0003,227,30000,16738.212890625,-4212479.38587185,91.61,6.175046920776367
-40.107582092285156,707,132,1548513.125,9974,0.0003,302,40000,25404.13671875,-8130175.241507527,178.13,13.30433177947998
-26.247943878173828,749,132,1834824.125,12474,0.0003,377,50000,30570.984375,-11789678.598468201,261.74,25.132278442382812
-13.32394027709961,806,132,2149559.75,14974,0.0003,452,60000,25822.58203125,-8387893.409931,197.59,36.999053955078125
-2.800875186920166,824,132,2421608.5,17474,0.0003,527,70000,31250.80078125,-9498889.208587961,231.58,49.72611999511719
4.88156270980835,889,132,2623814.25,19974,0.0003,601,80000,9454.0224609375,-9145724.260102551,223.0,67.5575180053711
-0.09779590368270874,922,132,2751694.25,22474,0.0003,676,90000,44405.33984375,-8762394.6386059,208.1,56.654293060302734
2.8009607791900635,956,132,2984378.75,24974,0.0003,751,100000,25485.3046875,-11245373.19977414,257.69,45.22898864746094
0.9587167501449585,996,133,3127261.75,27474,0.0003,825,110000,16712.435546875,-12055737.75105902,277.51,45.92607498168945
1.3037197589874268,1055,133,3236375.0,29974,0.0003,900,120000,10099.78125,-7622641.30853292,192.09,50.37263870239258
2.2814536094665527,1091,133,3359736.5,32474,0.0003,975,130000,10413.47265625,-8058872.609319681,208.04,49.36796569824219
-1.6216833591461182,1208,133,3407797.0,34974,0.0003,1048,140000,16141.111328125,-1623971.2530296498,46.64,59.01528549194336
-1.9382244348526,1224,133,3509936.75,37474,0.0003,1120,150000,22015.49609375,-6597319.74857718,154.66,56.43963623046875
0.3118332028388977,1242,134,3518001.5,39974,0.0003,1193,160000,8975.1943359375,-10562513.913442038,243.96,56.4774055480957
3.2489027976989746,1265,134,3595696.5,42474,0.0003,1268,170000,15502.001953125,-15094993.615090258,349.15,54.582191467285156
0.5181653499603271,1347,134,3584432.5,44974,0.0003,1342,180000,15537.0263671875,-8194041.447910149,187.36,54.50602722167969
0.33777105808258057,1393,133,3678362.5,47474,0.0003,1419,190000,9273.0439453125,-5597432.76513115,135.47,50.40488052368164
4.944797992706299,1409,133,3716515.25,49974,0.0003,1497,200000,8723.521484375,-8909413.25016015,212.67,61.14472198486328
-0.4527648091316223,1422,133,3731050.25,52474,0.0003,1571,210000,21113.712890625,-12556214.296916192,296.91,54.569610595703125
3.477566719055176,1463,133,3752904.25,54974,0.0003,1646,220000,7791.0693359375,-16011114.273165002,378.93,52.864219665527344
-2.5531787872314453,1558,133,3737093.5,57474,0.0003,1720,230000,20852.4375,-3882614.3072141595,103.34,57.138702392578125
0.723002552986145,1657,133,3743699.5,59974,0.0003,1795,240000,21049.447265625,-3812576.901672149,107.88,66.07945251464844
2.7136266231536865,1681,133,3742573.75,62474,0.0003,1871,250000,13988.689453125,-6824079.506802032,184.3,68.97687530517578
-4.42045259475708,1718,133,3724052.0,64974,0.0003,1947,260000,6896.40771484375,-8510807.677071722,253.08,79.4700698852539
-4.208996772766113,1740,133,3674054.75,67474,0.0003,2023,270000,13575.7099609375,-9379473.03288058,303.53,89.19297790527344
0.03737759590148926,1821,133,3622275.5,69974,0.0003,2099,280000,27075.373046875,-6029770.22714049,198.65,88.20922088623047
4.599745273590088,1864,133,3569365.5,72474,0.0003,2177,290000,13323.2734375,-5289995.60091631,150.62,84.76900482177734
0.07184815406799316,1879,133,3516938.5,74974,0.0003,2255,300000,13162.6220703125,-8876113.70483413,243.8,82.0443115234375
-2.3941986560821533,1900,132,3477479.75,77474,0.0003,2332,310000,25093.2265625,-11278082.06068808,317.8,88.09199523925781
-1.238769769668579,1996,132,3429092.75,79974,0.0003,2410,320000,6837.40771484375,-3439485.11175004,122.19,94.86274719238281
-0.9842814803123474,2048,132,3388488.25,82474,0.0003,2489,330000,13000.298828125,-4194694.8180351,153.0,93.6603775024414
-2.1073334217071533,2103,132,3342915.5,84974,0.0003,2569,340000,7048.3515625,-4745924.2616243,180.18,93.5136947631836
0.6019900441169739,2184,132,3298990.0,87474,0.0003,2649,350000,12771.47265625,-2991861.70795017,125.06,96.11290740966797
0.1677100658416748,2255,131,3243418.25,89974,0.0003,2730,360000,30442.298828125,-3312428.84448903,139.23,101.5864028930664
0.9733836650848389,2362,131,3199084.75,92474,0.0003,2810,370000,6747.8740234375,-1602629.8281733897,93.34,108.60137176513672
-5.1650824546813965,2466,131,3136390.5,94974,0.0003,2890,380000,6995.94189453125,-2187973.9597597104,92.47,108.61344146728516
1.7921451330184937,2626,131,3069525.5,97474,0.0003,2974,390000,12570.7255859375,-1742428.34026961,68.55,108.51425170898438
-4.227706432342529,2777,130,3022794.0,99974,0.0003,3056,400000,12594.3837890625,-1404154.5817910198,65.96,112.92061614990234
3.027357339859009,2922,130,2986832.75,102474,0.0003,3136,410000,7269.52490234375,-1505757.79823524,68.47,114.6273422241211
-2.223381280899048,3102,130,2889873.5,104974,0.0003,3219,420000,7310.37841796875,-1198686.70629895,59.65,114.79176330566406
1.0954400300979614,3266,130,2844514.0,107474,0.0003,3301,430000,17540.376953125,-1026830.9954352601,55.13,119.11556243896484
2.2083630561828613,3406,130,2783276.75,109974,0.0003,3381,440000,21889.470703125,-1318283.8079465001,73.76,123.61112976074219
2.9634406566619873,3585,130,2735092.25,112474,0.0003,3460,450000,12071.736328125,-956259.7214179501,57.31,124.69503021240234
0.5699681043624878,3734,129,2697821.25,114974,0.0003,3541,460000,17439.125,-1069162.58360194,63.33,125.99018859863281
2.0017518997192383,3866,129,2588586.25,117474,0.0003,3623,470000,11862.93359375,-1596019.9604144702,79.87,128.02972412109375
2.884138345718384,4016,129,2564181.75,119974,0.0003,3705,480000,7498.73388671875,-1323934.75304892,71.56,130.22828674316406
-1.0308079719543457,4150,129,2532871.75,122474,0.0003,3788,490000,16841.1015625,-1153287.6247830498,77.1,138.22879028320312
-2.501267194747925,4264,129,2473548.0,124974,0.0003,3869,500000,35125.59765625,-1427366.91882309,86.63,149.67135620117188
-0.4419398605823517,4399,129,2380089.0,127474,0.0003,3950,510000,28816.7421875,-1356279.0445035598,81.67,158.59976196289062
1.0599879026412964,4489,128,2328589.0,129974,0.0003,4032,520000,28410.87890625,-1896275.6693113903,111.51,165.26577758789062
-3.295008897781372,4620,128,2291489.75,132474,0.0003,4114,530000,16681.896484375,-1051283.54861073,78.24,172.29959106445312
-2.284395217895508,4752,128,2243201.25,134974,0.0003,4195,540000,8423.7880859375,-1082566.3094206897,76.92,175.62217712402344
2.1213719844818115,4925,128,2197241.5,137474,0.0003,4277,550000,16052.22265625,-845321.0341156499,53.88,178.06471252441406
-2.59414005279541,5122,128,2120782.75,139974,0.0003,4359,560000,16154.650390625,-829683.8772213501,52.52,178.41258239746094
3.382556915283203,5280,128,2075512.0,142474,0.0003,4441,570000,15884.1669921875,-937543.1361212299,62.68,176.00965881347656
-4.909224510192871,5436,128,2058312.5,144974,0.0003,4523,580000,23760.357421875,-747729.62449874,53.37,176.89666748046875
0.01583576202392578,5584,128,2011237.5,147474,0.0003,4605,590000,8548.9912109375,-1007420.1994147201,73.32,178.1648406982422
-0.3881174325942993,5705,128,1984519.25,149974,0.0003,4686,600000,22626.62890625,-1197478.36082216,84.4,178.83035278320312
0.11378747224807739,5833,127,1923847.25,152474,0.0003,4767,610000,19012.51953125,-1110472.09054658,77.61,179.16424560546875
-5.431247711181641,6001,127,1887281.875,154974,0.0003,4848,620000,18239.755859375,-735784.92654972,53.95,177.94129943847656
-6.785665988922119,6164,127,1856887.875,157474,0.0003,4929,630000,18167.103515625,-803284.55783158,62.3,179.5275421142578
1.3272470235824585,6317,127,1834764.0,159974,0.0003,5010,640000,18341.087890625,-838478.13420958,65.5,181.3375701904297
1.4934468269348145,6469,127,1806395.625,162474,0.0003,5092,650000,17530.267578125,-833737.0557062697,66.36,181.89285278320312
-2.0315027236938477,6610,127,1757539.0,164974,0.0003,5175,660000,15006.333984375,-899744.8408639701,73.97,182.02777099609375
-2.0384950637817383,6747,127,1708968.25,167474,0.0003,5256,670000,17421.85546875,-884929.74383257,71.88,180.78086853027344
1.243205189704895,6897,127,1674261.625,169974,0.0003,5337,680000,10863.28515625,-779135.48456552,62.48,181.50123596191406
-2.8400697708129883,7040,127,1633436.25,172474,0.0003,5419,690000,8202.94140625,-906396.71888093,72.61,183.47406005859375
1.5722419023513794,7194,127,1609445.125,174974,0.0003,5502,700000,8289.7958984375,-801277.2877774499,61.99,183.15676879882812
0.47506409883499146,7350,127,1570111.375,177474,0.0003,5583,710000,21919.228515625,-831952.5908911899,63.8,185.71807861328125
-0.9238994121551514,7515,127,1530936.5,179974,0.0003,5664,720000,18647.546875,-791743.2972389401,60.14,185.54307556152344
2.705381155014038,7680,127,1497178.0,182474,0.0003,5745,730000,15435.0439453125,-848247.3316639398,63.81,184.80580139160156
0.5482320785522461,7813,126,1483198.0,184974,0.0003,5827,740000,12285.15234375,-1012570.0513036099,73.55,183.4574432373047
-0.5958649516105652,7948,126,1438571.125,187474,0.0003,5909,750000,13001.8798828125,-938534.02579628,71.42,183.1677703857422
0.42979806661605835,8099,126,1412813.5,189974,0.0003,5990,760000,16753.650390625,-826422.2679925102,63.22,181.9915771484375
1.4765907526016235,8323,126,1379386.5,192474,0.0003,6071,770000,14122.65234375,-574185.15990806,44.38,182.38485717773438
-4.090103626251221,8537,126,1367144.625,194974,0.0003,6153,780000,7564.2841796875,-566381.94687095,45.02,181.75222778320312
-1.824156403541565,8701,126,1325559.0,197474,0.0003,6234,790000,9507.916015625,-757084.6218806398,63.75,182.4829864501953
-1.628760576248169,8907,126,1317622.25,199974,0.0003,6317,800000,10099.26953125,-564466.33465866,44.8,180.7921600341797
-0.7335078120231628,9160,126,1280847.75,202474,0.0003,6398,810000,13596.3466796875,-491931.31633745995,37.82,178.11480712890625
1.1995840072631836,9389,126,1260364.25,204974,0.0003,6480,820000,20218.6328125,-551300.6455096,43.34,175.54832458496094
-0.40325045585632324,9629,126,1241092.0,207474,0.0003,6562,830000,16059.431640625,-502034.36461153,38.75,174.88319396972656
-2.938500165939331,9823,126,1237472.75,209974,0.0003,6644,840000,9959.99609375,-616415.62081225,49.56,174.21060180664062
4.077362537384033,10035,126,1220390.625,212474,0.0003,6726,850000,7379.02587890625,-590693.93848314,45.82,172.67349243164062
-0.15616708993911743,10257,126,1183698.625,214974,0.0003,6808,860000,13006.9892578125,-583199.5501639401,43.63,172.64015197753906
0.3627695143222809,10449,126,1196884.625,217474,0.0003,6890,870000,15284.9130859375,-667417.4769766899,50.81,170.6573028564453
0.7928625345230103,10664,126,1176819.625,219974,0.0003,6972,880000,14977.6943359375,-622623.3655203,46.85,171.89707946777344
0.9466844201087952,10830,126,1155945.375,222474,0.0003,7053,890000,16696.80078125,-798204.9825541801,63.02,169.58717346191406
-3.7834572792053223,10996,126,1132166.0,224974,0.0003,7134,900000,15348.48046875,-784671.4302216301,62.14,170.8328399658203
-0.2279600352048874,11180,126,1115755.25,227474,0.0003,7215,910000,9103.3935546875,-676901.7386776101,54.21,170.9088592529297
-0.4647061824798584,11344,126,1101745.625,229974,0.0003,7296,920000,9182.1943359375,-820714.58789796,67.81,171.79119873046875
3.905751943588257,11525,126,1098132.875,232474,0.0003,7378,930000,18754.83203125,-652921.86979453,53.34,171.96282958984375
0.46977710723876953,11744,126,1074078.625,234974,0.0003,7459,940000,14045.294921875,-526971.29043569,42.53,175.46438598632812
3.7488529682159424,11989,125,1045814.0625,237474,0.0003,7540,950000,12923.8173828125,-517375.01394606003,41.28,173.4583740234375
1.3632540702819824,12192,125,1051828.25,239974,0.0003,7620,960000,16181.15625,-679750.83713558,56.8,174.0822296142578
2.3076932430267334,12319,125,1026016.75,242474,0.0003,7700,970000,11652.7216796875,-917423.6708958,80.3,172.6748046875
-1.3533047437667847,12403,125,992055.5,244974,0.0003,7783,980000,13290.447265625,-1236413.4006361703,111.91,171.6240997314453
