train/ent_coef_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/ent_coef,time/fps,train/critic_loss,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps
-328.2285461425781,-3418643.51381291,85.34,0.0055,29,83.6721420288086,337,216492192.0,2474,76482.0234375,111,10000
-5.591544151306152,-214834.08239917,6.54,0.0055,59,212.93698120117188,334,246604704.0,4974,158101.546875,590,20000
-8.795248985290527,-165606.50931551,4.24,0.0055,90,216.1855926513672,332,255360864.0,7474,171304.03125,2530,30000
24.57437515258789,-160345.21754081,4.0,0.0055,120,149.39947509765625,331,96433472.0,9974,165128.203125,4894,40000
-2.300368309020996,-244304.58397573003,6.68,0.0055,151,91.42680358886719,330,131778360.0,12474,128322.640625,7177,50000
9.19607162475586,-158679.99385975,4.01,0.0055,182,46.279151916503906,329,26098480.0,14974,126203.359375,9496,60000
3.2495970726013184,-158425.42202257,4.0,0.0055,212,36.54212188720703,329,4243756.0,17474,125030.4296875,11982,70000
1.7098768949508667,-158333.96004255998,4.0,0.0055,243,23.68511199951172,329,4765058.0,19974,122234.546875,14453,80000
-35.491455078125,-159848.73948741,4.07,0.0055,273,61.959712982177734,329,93670512.0,22474,160927.25,16569,90000
7.4761576652526855,-161299.48458385,4.15,0.0055,303,86.05269622802734,329,86115424.0,24974,163454.84375,18378,100000
1.0917967557907104,-158399.51517786,4.0,0.0055,334,70.88621520996094,329,35810356.0,27474,148253.921875,20656,110000
2.239198684692383,-158370.16268108,4.0,0.0055,364,41.7696647644043,329,49650888.0,29974,140596.8125,23126,120000
6.299927234649658,-158395.85600439998,4.0,0.0055,395,30.12591552734375,329,34715168.0,32474,116963.1328125,25619,130000
19.57184410095215,-678289.9669254202,17.12,0.0055,425,157.33470153808594,329,206706528.0,34974,176059.15625,27251,140000
-1.0411694049835205,-158748.98779855,4.01,0.0055,455,123.02018737792969,329,66105604.0,37474,194997.25,28911,150000
-35.17344665527344,-248675.62829268002,6.91,0.0055,486,117.31767272949219,329,111927344.0,39974,158633.28125,31204,160000
1.3483097553253174,-158346.96545767,4.0,0.0055,516,59.782135009765625,329,65638496.0,42474,163127.1875,33580,170000
-0.25887560844421387,-158320.6996483,4.0,0.0055,547,27.871875762939453,329,56798896.0,44974,121177.03125,36080,180000
10.402046203613281,-162383.53447967,4.15,0.0055,577,615.5733032226562,329,199550400.0,47474,196745.875,37695,190000
0.7009301781654358,-162834.67452419997,4.21,0.0055,607,106.20603942871094,329,69458664.0,49974,161900.6875,39581,200000
29.21768569946289,-158626.65084256002,4.0,0.0055,638,231.7538604736328,329,353096128.0,52474,173114.15625,41745,210000
9.435251235961914,-158503.2978407,4.0,0.0055,668,31.255172729492188,328,22634368.0,54974,130464.765625,44243,220000
13.45599365234375,-158595.17017353,4.0,0.0055,699,30.13165283203125,328,13949636.0,57474,121223.21875,46743,230000
-0.2520327568054199,-158931.30402448,4.0,0.0055,729,210.4833984375,328,160547328.0,59974,158748.375,48983,240000
21.501596450805664,-469323.8252052199,12.71,0.0055,760,62.82099151611328,328,97847136.0,62474,141952.65625,51083,250000
16.26565170288086,-159272.90629826003,4.0,0.0055,791,97.78911590576172,328,197203712.0,64974,161312.234375,53382,260000
29.23780059814453,-158957.90425123,4.0,0.0055,821,108.07264709472656,328,153703712.0,67474,148719.875,55603,270000
-69.976318359375,-266758.17477316,8.12,0.0055,852,110.17949676513672,328,382795072.0,69974,165071.40625,57977,280000
-16.66315460205078,-226966.63331278,6.08,0.0055,882,73.07308197021484,328,324777152.0,72474,204585.875,59632,290000
-13.58562183380127,-214182.14757270002,5.92,0.0055,913,91.49893951416016,328,432675872.0,74974,177298.34375,61616,300000
34.0584716796875,-159192.13981991,4.0,0.0055,944,127.1486587524414,328,430317056.0,77474,224579.515625,63414,310000
-23.20077896118164,-158440.63577579998,4.0,0.0055,974,45.27830505371094,328,182137376.0,79974,154319.796875,65821,320000
-35.97600173950195,-251355.17480601996,6.04,0.0055,1005,80.25841522216797,328,73710696.0,82474,165863.109375,68268,330000
