Logging to training_default_logs/4_robots/logs/PPO_set1
-------------------------------------------
| rollout/                |               |
|    value_loss           | 3.84e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 55.9         |
|    ep_rew_mean          | -8.09e+05    |
| time/                   |              |
|    fps                  | 1282         |
|    time_elapsed         | 38           |
|    total_timesteps      | 50000        |
| train/                  |              |
|    approx_kl            | 8.205541e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.86e+10     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.000369    |
|    std                  | 1            |
|    value_loss           | 3.75e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 54.6          |
|    ep_rew_mean          | -8.08e+05     |
| time/                   |               |
|    fps                  | 1300          |
|    time_elapsed         | 46            |
|    total_timesteps      | 60000         |
| train/                  |               |
|    approx_kl            | 0.00011304293 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.87e+10      |
|    n_updates            | 70            |
|    policy_gradient_loss | -0.000445     |
|    std                  | 1             |
|    value_loss           | 3.84e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 63.5          |
|    ep_rew_mean          | -9.19e+05     |
| time/                   |               |
|    fps                  | 1315          |
|    time_elapsed         | 53            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00013611832 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.91e+10      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.000533     |
|    std                  | 1             |
|    value_loss           | 3.83e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 73           |
|    ep_rew_mean          | -1.05e+06    |
| time/                   |              |
|    fps                  | 1326         |
|    time_elapsed         | 60           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 6.345235e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.01e+10     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.000296    |
|    std                  | 1            |
|    value_loss           | 3.96e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 67.2          |
|    ep_rew_mean          | -9.67e+05     |
| time/                   |               |
|    fps                  | 1335          |
|    time_elapsed         | 67            |
|    total_timesteps      | 90000         |
| train/                  |               |
|    approx_kl            | 0.00014552745 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.04e+10      |
|    n_updates            | 100           |
|    policy_gradient_loss | -0.000568     |
|    std                  | 1             |
|    value_loss           | 4.13e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 52.5          |
|    ep_rew_mean          | -7.7e+05      |
| time/                   |               |
|    fps                  | 1289          |
|    time_elapsed         | 77            |
|    total_timesteps      | 100000        |
| train/                  |               |
|    approx_kl            | 0.00015189749 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.88e+10      |
|    n_updates            | 120           |
|    policy_gradient_loss | -0.000581     |
|    std                  | 1             |
|    value_loss           | 3.93e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.4         |
|    ep_rew_mean          | -7.41e+05    |
| time/                   |              |
|    fps                  | 1299         |
|    time_elapsed         | 84           |
|    total_timesteps      | 110000       |
| train/                  |              |
|    approx_kl            | 8.010742e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.91e+10     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.000372    |
|    std                  | 1            |
|    value_loss           | 3.71e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 63.5         |
|    ep_rew_mean          | -9.2e+05     |
| time/                   |              |
|    fps                  | 1308         |
|    time_elapsed         | 91           |
|    total_timesteps      | 120000       |
| train/                  |              |
|    approx_kl            | 5.789727e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.94e+10     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.000266    |
|    std                  | 1            |
|    value_loss           | 3.73e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 57.2          |
|    ep_rew_mean          | -8.36e+05     |
| time/                   |               |
|    fps                  | 1315          |
|    time_elapsed         | 98            |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 0.00013536173 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.93e+10      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.000549     |
|    std                  | 1             |
|    value_loss           | 4e+10         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 58.2          |
|    ep_rew_mean          | -8.41e+05     |
| time/                   |               |
|    fps                  | 1285          |
|    time_elapsed         | 108           |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 0.00013081101 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.82e+10      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000512     |
|    std                  | 1             |
|    value_loss           | 3.82e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 47.6         |
|    ep_rew_mean          | -7.04e+05    |
| time/                   |              |
|    fps                  | 1293         |
|    time_elapsed         | 116          |
|    total_timesteps      | 150000       |
| train/                  |              |
|    approx_kl            | 4.568405e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.96e+10     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00025     |
|    std                  | 1            |
|    value_loss           | 3.81e+10     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.1        |
|    ep_rew_mean          | -7.72e+05   |
| time/                   |             |
|    fps                  | 1300        |
|    time_elapsed         | 123         |
|    total_timesteps      | 160000      |
| train/                  |             |
|    approx_kl            | 9.49254e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78e+10    |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.000411   |
|    std                  | 1           |
|    value_loss           | 3.74e+10    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.8         |
|    ep_rew_mean          | -9.87e+05    |
| time/                   |              |
|    fps                  | 1306         |
|    time_elapsed         | 130          |
|    total_timesteps      | 170000       |
| train/                  |              |
|    approx_kl            | 5.349303e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.1e+10      |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.000252    |
|    std                  | 1            |
|    value_loss           | 3.99e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 53.1         |
|    ep_rew_mean          | -7.82e+05    |
| time/                   |              |
|    fps                  | 1312         |
|    time_elapsed         | 137          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 9.690715e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.07e+10     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.000389    |
|    std                  | 1            |
|    value_loss           | 3.98e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.1         |
|    ep_rew_mean          | -8.88e+05    |
| time/                   |              |
|    fps                  | 1290         |
|    time_elapsed         | 147          |
|    total_timesteps      | 190000       |
| train/                  |              |
|    approx_kl            | 9.867938e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.98e+10     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.000422    |
|    std                  | 1            |
|    value_loss           | 3.93e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.5         |
|    ep_rew_mean          | -7.41e+05    |
| time/                   |              |
|    fps                  | 1296         |
|    time_elapsed         | 154          |
|    total_timesteps      | 200000       |
| train/                  |              |
|    approx_kl            | 7.831788e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.96e+10     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.000337    |
|    std                  | 1            |
|    value_loss           | 4.01e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 54.5          |
|    ep_rew_mean          | -7.89e+05     |
| time/                   |               |
|    fps                  | 1301          |
|    time_elapsed         | 161           |
|    total_timesteps      | 210000        |
| train/                  |               |
|    approx_kl            | 0.00012410167 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.05e+10      |
|    n_updates            | 250           |
|    policy_gradient_loss | -0.000462     |
|    std                  | 1             |
|    value_loss           | 3.76e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 60.7         |
|    ep_rew_mean          | -8.67e+05    |
| time/                   |              |
|    fps                  | 1306         |
|    time_elapsed         | 168          |
|    total_timesteps      | 220000       |
| train/                  |              |
|    approx_kl            | 9.404274e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.85e+10     |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.000366    |
|    std                  | 1            |
|    value_loss           | 3.73e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 48.7          |
|    ep_rew_mean          | -7.19e+05     |
| time/                   |               |
|    fps                  | 1289          |
|    time_elapsed         | 178           |
|    total_timesteps      | 230000        |
| train/                  |               |
|    approx_kl            | 0.00010869043 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.78e+10      |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.000453     |
|    std                  | 1             |
|    value_loss           | 3.71e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 54.7         |
|    ep_rew_mean          | -8.05e+05    |
| time/                   |              |
|    fps                  | 1293         |
|    time_elapsed         | 185          |
|    total_timesteps      | 240000       |
| train/                  |              |
|    approx_kl            | 8.952628e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.05e+10     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.000387    |
|    std                  | 1            |
|    value_loss           | 3.92e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 60.1         |
|    ep_rew_mean          | -8.76e+05    |
| time/                   |              |
|    fps                  | 1298         |
|    time_elapsed         | 192          |
|    total_timesteps      | 250000       |
| train/                  |              |
|    approx_kl            | 3.950931e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.98e+10     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.000249    |
|    std                  | 1            |
|    value_loss           | 3.96e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 56.5         |
|    ep_rew_mean          | -8.31e+05    |
| time/                   |              |
|    fps                  | 1302         |
|    time_elapsed         | 199          |
|    total_timesteps      | 260000       |
| train/                  |              |
|    approx_kl            | 5.838261e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.89e+10     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.000296    |
|    std                  | 1            |
|    value_loss           | 3.85e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 58.3         |
|    ep_rew_mean          | -8.54e+05    |
| time/                   |              |
|    fps                  | 1306         |
|    time_elapsed         | 206          |
|    total_timesteps      | 270000       |
| train/                  |              |
|    approx_kl            | 8.387405e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.87e+10     |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.000348    |
|    std                  | 1            |
|    value_loss           | 3.9e+10      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 57.4          |
|    ep_rew_mean          | -8.33e+05     |
| time/                   |               |
|    fps                  | 1291          |
|    time_elapsed         | 216           |
|    total_timesteps      | 280000        |
| train/                  |               |
|    approx_kl            | 0.00015984356 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.85e+10      |
|    n_updates            | 340           |
|    policy_gradient_loss | -0.000561     |
|    std                  | 1             |
|    value_loss           | 3.8e+10       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49.7         |
|    ep_rew_mean          | -7.4e+05     |
| time/                   |              |
|    fps                  | 1295         |
|    time_elapsed         | 223          |
|    total_timesteps      | 290000       |
| train/                  |              |
|    approx_kl            | 8.233791e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.92e+10     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.000357    |
|    std                  | 1            |
|    value_loss           | 3.87e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 56.7         |
|    ep_rew_mean          | -8.19e+05    |
| time/                   |              |
|    fps                  | 1299         |
|    time_elapsed         | 230          |
|    total_timesteps      | 300000       |
| train/                  |              |
|    approx_kl            | 0.0001085119 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.03e+10     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.000471    |
|    std                  | 1            |
|    value_loss           | 3.88e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 58.8          |
|    ep_rew_mean          | -8.46e+05     |
| time/                   |               |
|    fps                  | 1303          |
|    time_elapsed         | 237           |
|    total_timesteps      | 310000        |
| train/                  |               |
|    approx_kl            | 7.8370984e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.95e+10      |
|    n_updates            | 370           |
|    policy_gradient_loss | -0.000332     |
|    std                  | 1             |
|    value_loss           | 3.88e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 50.5          |
|    ep_rew_mean          | -7.43e+05     |
| time/                   |               |
|    fps                  | 1290          |
|    time_elapsed         | 248           |
|    total_timesteps      | 320000        |
| train/                  |               |
|    approx_kl            | 6.2683976e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.03e+10      |
|    n_updates            | 390           |
|    policy_gradient_loss | -0.000302     |
|    std                  | 1             |
|    value_loss           | 3.75e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 47.8          |
|    ep_rew_mean          | -7.04e+05     |
| time/                   |               |
|    fps                  | 1293          |
|    time_elapsed         | 255           |
|    total_timesteps      | 330000        |
| train/                  |               |
|    approx_kl            | 0.00015355283 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.91e+10      |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.000572     |
|    std                  | 1             |
|    value_loss           | 3.67e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 56.1          |
|    ep_rew_mean          | -8.24e+05     |
| time/                   |               |
|    fps                  | 1297          |
|    time_elapsed         | 262           |
|    total_timesteps      | 340000        |
| train/                  |               |
|    approx_kl            | 9.0508525e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.84e+10      |
|    n_updates            | 410           |
|    policy_gradient_loss | -0.000385     |
|    std                  | 1             |
|    value_loss           | 3.77e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 62            |
|    ep_rew_mean          | -9.02e+05     |
| time/                   |               |
|    fps                  | 1300          |
|    time_elapsed         | 269           |
|    total_timesteps      | 350000        |
| train/                  |               |
|    approx_kl            | 0.00013065408 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.01e+10      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000496     |
|    std                  | 1             |
|    value_loss           | 3.88e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 51.5          |
|    ep_rew_mean          | -7.44e+05     |
| time/                   |               |
|    fps                  | 1302          |
|    time_elapsed         | 276           |
|    total_timesteps      | 360000        |
| train/                  |               |
|    approx_kl            | 4.8549795e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.11e+10      |
|    n_updates            | 430           |
|    policy_gradient_loss | -0.000229     |
|    std                  | 1             |
|    value_loss           | 3.83e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 52.9          |
|    ep_rew_mean          | -7.74e+05     |
| time/                   |               |
|    fps                  | 1291          |
|    time_elapsed         | 286           |
|    total_timesteps      | 370000        |
| train/                  |               |
|    approx_kl            | 3.0467869e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.05e+10      |
|    n_updates            | 450           |
|    policy_gradient_loss | -0.000203     |
|    std                  | 1             |
|    value_loss           | 3.84e+10      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.1        |
|    ep_rew_mean          | -8.52e+05   |
| time/                   |             |
|    fps                  | 1294        |
|    time_elapsed         | 293         |
|    total_timesteps      | 380000      |
| train/                  |             |
|    approx_kl            | 6.80177e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 1.8e+10     |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.000333   |
|    std                  | 1           |
|    value_loss           | 3.72e+10    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 57.3          |
|    ep_rew_mean          | -8.33e+05     |
| time/                   |               |
|    fps                  | 1297          |
|    time_elapsed         | 300           |
|    total_timesteps      | 390000        |
| train/                  |               |
|    approx_kl            | 7.9149715e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.84e+10      |
|    n_updates            | 470           |
|    policy_gradient_loss | -0.000337     |
|    std                  | 1             |
|    value_loss           | 3.78e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 46.4         |
|    ep_rew_mean          | -6.84e+05    |
| time/                   |              |
|    fps                  | 1299         |
|    time_elapsed         | 307          |
|    total_timesteps      | 400000       |
| train/                  |              |
|    approx_kl            | 6.209073e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.9e+10      |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.000267    |
|    std                  | 1            |
|    value_loss           | 3.85e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 47.5          |
|    ep_rew_mean          | -7.04e+05     |
| time/                   |               |
|    fps                  | 1289          |
|    time_elapsed         | 317           |
|    total_timesteps      | 410000        |
| train/                  |               |
|    approx_kl            | 2.2988519e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.89e+10      |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000166     |
|    std                  | 1             |
|    value_loss           | 3.6e+10       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 45.1          |
|    ep_rew_mean          | -6.69e+05     |
| time/                   |               |
|    fps                  | 1292          |
|    time_elapsed         | 324           |
|    total_timesteps      | 420000        |
| train/                  |               |
|    approx_kl            | 0.00018309391 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.91e+10      |
|    n_updates            | 510           |
|    policy_gradient_loss | -0.000621     |
|    std                  | 1             |
|    value_loss           | 3.63e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 47           |
|    ep_rew_mean          | -6.95e+05    |
| time/                   |              |
|    fps                  | 1295         |
|    time_elapsed         | 332          |
|    total_timesteps      | 430000       |
| train/                  |              |
|    approx_kl            | 0.0001190391 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.66e+10     |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.000488    |
|    std                  | 1            |
|    value_loss           | 3.78e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 64.9          |
|    ep_rew_mean          | -9.36e+05     |
| time/                   |               |
|    fps                  | 1297          |
|    time_elapsed         | 339           |
|    total_timesteps      | 440000        |
| train/                  |               |
|    approx_kl            | 4.2152533e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.84e+10      |
|    n_updates            | 530           |
|    policy_gradient_loss | -0.000234     |
|    std                  | 1             |
|    value_loss           | 3.74e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 50.2          |
|    ep_rew_mean          | -7.43e+05     |
| time/                   |               |
|    fps                  | 1299          |
|    time_elapsed         | 346           |
|    total_timesteps      | 450000        |
| train/                  |               |
|    approx_kl            | 0.00013057924 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.73e+10      |
|    n_updates            | 540           |
|    policy_gradient_loss | -0.000512     |
|    std                  | 1             |
|    value_loss           | 3.89e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 53.5         |
|    ep_rew_mean          | -7.87e+05    |
| time/                   |              |
|    fps                  | 1290         |
|    time_elapsed         | 356          |
|    total_timesteps      | 460000       |
| train/                  |              |
