rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/learning_rate,train/ent_coef,time/fps,train/critic_loss,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,eval/mean_reward,eval/mean_ep_length
37.18,132350,-0.3310073912143707,0.001,0.29292240738868713,316,4195.5576171875,1058904,12756,1327.09730863,3341,-301.537353515625,,
38.8,132366,-0.10302446782588959,0.001,0.2923519015312195,316,2745.524169921875,1059032,12760,1314.3977039600002,3341,-323.1368408203125,,
36.16,132395,-0.37764614820480347,0.001,0.29153499007225037,316,2669.294921875,1059264,12764,1658.5329553000001,3342,-184.0235137939453,,
36.17,132422,-0.16464108228683472,0.001,0.29091382026672363,316,2505.14697265625,1059480,12768,1660.1119201499998,3343,-294.28179931640625,,
36.17,132432,-0.23423460125923157,0.001,0.29064762592315674,316,2744.407958984375,1059560,12772,1680.7903248000002,3343,-335.101318359375,,
37.22,132454,0.0351434051990509,0.001,0.2899002134799957,316,5211.21875,1059736,12776,1644.8560555499996,3344,-285.2030334472656,,
37.49,132472,-0.1840028166770935,0.001,0.2890969514846802,316,2564.9130859375,1059880,12780,1643.5443811700004,3344,-164.82827758789062,,
37.7,132487,-0.7509101033210754,0.001,0.2881276607513428,316,3976.37744140625,1060000,12783,1640.4725627100006,3345,-325.82220458984375,,
,,,,,,,1060000,,,,,1855.5591304000002,29.6
37.68,132488,,0.001,0.2881276607513428,316,4178.76708984375,1060008,12784,1640.1307488700002,3345,,,
37.65,132508,-0.5051192045211792,0.001,0.2866572439670563,316,3425.40869140625,1060168,12788,1639.89092806,3346,-231.48583984375,,
37.45,132522,-0.13563233613967896,0.001,0.28599587082862854,316,3304.6240234375,1060280,12792,1648.3637956300001,3346,-182.190185546875,,
37.18,132543,-0.03341079503297806,0.001,0.2855166792869568,316,2220.123046875,1060448,12796,1653.1772659100002,3346,-221.96371459960938,,
37.18,132557,0.5327126979827881,0.001,0.28564274311065674,316,1658.2275390625,1060560,12800,1651.69860029,3347,-314.20587158203125,,
36.78,132586,0.6532909870147705,0.001,0.2861798405647278,316,7819.85595703125,1060792,12804,1679.9454214599996,3348,-317.13629150390625,,
37.24,132595,-0.09788719564676285,0.001,0.28644758462905884,316,5382.6982421875,1060864,12808,1674.1293636500006,3348,-255.26544189453125,,
37.19,132621,0.7449643015861511,0.001,0.2872824966907501,316,3219.977783203125,1061072,12812,1674.9662536300002,3349,-236.46670532226562,,
37.37,132631,0.531086802482605,0.001,0.2877137064933777,316,2955.99462890625,1061152,12816,1673.09703803,3349,-207.7319793701172,,
37.65,132656,0.5782573819160461,0.001,0.2888593077659607,316,4196.16064453125,1061352,12820,1669.9946461800002,3350,-215.03028869628906,,
37.89,132672,0.10973978042602539,0.001,0.2896707057952881,316,3142.56494140625,1061480,12824,1666.19675801,3350,-385.96685791015625,,
37.59,132695,-0.0013340562582015991,0.001,0.29078438878059387,316,3318.15966796875,1061664,12828,1719.3137249599995,3351,-329.63079833984375,,
36.93,132717,0.4151616096496582,0.001,0.29138708114624023,316,4553.3056640625,1061840,12832,1697.2977757800002,3351,-272.37432861328125,,
36.8,132740,0.3858480453491211,0.001,0.2922753691673279,316,6425.2109375,1062024,12836,1701.1270560399998,3352,-339.97967529296875,,
36.83,132752,-0.06834530085325241,0.001,0.29269933700561523,316,2867.433349609375,1062120,12840,1753.9590537600002,3352,-314.10211181640625,,
37.07,132775,0.44857317209243774,0.001,0.29351624846458435,316,4598.3486328125,1062304,12844,1749.0505902999998,3353,-198.098388671875,,
37.12,132798,0.5718951225280762,0.001,0.29509711265563965,316,7872.2744140625,1062488,12848,1749.7945080199997,3354,-231.86322021484375,,
36.37,132813,0.7464664578437805,0.001,0.29656559228897095,316,5177.6650390625,1062608,12852,1753.59050276,3354,-274.7550048828125,,
37.12,132844,1.2345755100250244,0.001,0.30073991417884827,316,3522.09619140625,1062856,12856,1699.6865963,3355,-323.51019287109375,,
36.16,132863,1.103973150253296,0.001,0.3032713830471039,316,5761.63623046875,1063008,12860,1707.4646039800002,3355,-340.22491455078125,,
36.1,132878,0.1554657220840454,0.001,0.3054370582103729,316,3753.900390625,1063128,12864,1707.9852435,3356,-311.0635986328125,,
36.02,132901,0.6418298482894897,0.001,0.30908167362213135,316,26413.1875,1063312,12868,1711.4177238399996,3357,-273.25518798828125,,
35.18,132918,0.8574216961860657,0.001,0.3114667236804962,316,4945.673828125,1063448,12872,1721.7284258499997,3357,-285.61724853515625,,
34.1,132934,0.33493953943252563,0.001,0.3142656087875366,316,3640.3046875,1063576,12876,1758.1813709499997,3358,-300.53564453125,,
33.74,132962,0.6743914484977722,0.001,0.3176143169403076,316,3665.771484375,1063800,12880,1760.8344674699997,3358,-290.51983642578125,,
33.58,132987,0.4086320400238037,0.001,0.32036083936691284,316,3030.471923828125,1064000,12884,1763.40643906,3359,-260.5406494140625,,
33.48,133007,0.4296067953109741,0.001,0.3224814534187317,316,2710.19140625,1064160,12888,1765.54683322,3360,-224.32284545898438,,
33.52,133023,-0.14115232229232788,0.001,0.3237967789173126,316,5999.19970703125,1064288,12892,1764.52639683,3360,-322.2756652832031,,
35.46,133052,-0.252259224653244,0.001,0.32537388801574707,316,6621.0322265625,1064520,12896,1742.2379322999998,3361,-268.3743896484375,,
35.72,133076,-0.11690673232078552,0.001,0.32582083344459534,316,3717.37109375,1064712,12900,1740.2727859300003,3361,-265.4076843261719,,
35.52,133091,0.18145009875297546,0.001,0.3260498046875,316,3440.0224609375,1064832,12904,1744.13349376,3362,-239.196533203125,,
35.08,133109,0.239652618765831,0.001,0.32622966170310974,316,3865.8974609375,1064976,12908,1749.5375370699999,3362,-382.038818359375,,
36.04,133131,0.8288395404815674,0.001,0.3267647922039032,316,3676.13330078125,1065152,12912,1739.69325638,3363,-326.0220642089844,,
42.47,133151,0.8888779878616333,0.001,0.3283901512622833,316,3662.204345703125,1065312,12916,1657.9734873,3363,-263.11663818359375,,
42.62,133162,0.7202780246734619,0.001,0.32986584305763245,316,3640.55029296875,1065400,12920,1656.0991837099998,3364,-351.1657409667969,,
42.66,133184,0.4276445209980011,0.001,0.3329027593135834,316,3967.14990234375,1065576,12924,1656.23299806,3364,-343.47601318359375,,
43.09,133204,-0.15195327997207642,0.001,0.33552640676498413,316,4290.42431640625,1065736,12928,1652.37590462,3365,-209.28953552246094,,
43.19,133229,0.3199794292449951,0.001,0.3372493386268616,316,7970.119140625,1065936,12932,1649.8458511299998,3366,-278.21728515625,,
44.29,133262,-0.30981653928756714,0.001,0.3375835120677948,316,6112.1640625,1066200,12936,1671.6967176799997,3366,-250.2122344970703,,
44.9,133292,-0.25835537910461426,0.001,0.33646801114082336,316,5667.5615234375,1066440,12940,1670.74636027,3367,-245.71324157714844,,
45.58,133331,0.5033584833145142,0.001,0.33550816774368286,316,8613.74609375,1066752,12944,1669.2033403,3368,-271.46337890625,,
46.1,133341,0.23984479904174805,0.001,0.3354867398738861,316,3712.250732421875,1066832,12948,1665.1747008,3368,-243.4630584716797,,
47.35,133360,0.13393265008926392,0.001,0.33616507053375244,316,9438.943359375,1066984,12952,1655.5443205799997,3369,-325.77252197265625,,
46.46,133370,0.48199230432510376,0.001,0.33650317788124084,316,3322.572509765625,1067064,12956,1709.92591871,3369,-270.38763427734375,,
45.68,133387,0.8955212235450745,0.001,0.337426096200943,316,5026.89453125,1067200,12960,1710.8304369300001,3370,-154.61831665039062,,
45.68,133399,0.035762280225753784,0.001,0.33800598978996277,316,3036.780029296875,1067296,12964,1707.25596084,3370,-227.75912475585938,,
45.5,133417,0.12303882837295532,0.001,0.33842456340789795,316,7996.28955078125,1067440,12968,1709.6101913599998,3370,-261.5437316894531,,
45.44,133430,0.46307453513145447,0.001,0.3387574553489685,316,3277.951171875,1067544,12972,1710.4040900900002,3371,-304.472900390625,,
45.4,133444,-0.3894985318183899,0.001,0.3393094539642334,316,3484.0625,1067656,12976,1710.4255918500003,3371,-357.1182861328125,,
45.35,133460,0.2864457666873932,0.001,0.34008854627609253,316,2616.908935546875,1067784,12980,1710.89122041,3372,-316.56597900390625,,
45.24,133471,0.2854228913784027,0.001,0.34077176451683044,316,4447.8427734375,1067872,12984,1711.2893802899996,3372,-288.15277099609375,,
45.18,133495,0.20223945379257202,0.001,0.3426496684551239,316,2329.000732421875,1068064,12988,1711.7794032799998,3373,-320.24481201171875,,
45.08,133501,0.05980795621871948,0.001,0.34320080280303955,316,4190.1435546875,1068112,12992,1713.5901104499997,3373,-311.514404296875,,
43.45,133522,0.21230769157409668,0.001,0.3447180390357971,316,4962.77099609375,1068280,12996,1732.66334809,3373,-343.87994384765625,,
43.09,133530,-0.43532535433769226,0.001,0.3451196551322937,316,5324.66455078125,1068344,13000,1736.56669758,3373,-272.5625305175781,,
43.29,133552,-0.07327579706907272,0.001,0.34590181708335876,316,10598.5517578125,1068520,13004,1730.78985918,3374,-255.29248046875,,
43.56,133568,0.32554757595062256,0.001,0.3457701802253723,316,3184.013916015625,1068648,13008,1718.71180426,3374,-254.89315795898438,,
43.65,133588,0.029788777232170105,0.001,0.3455207049846649,316,4833.48046875,1068808,13012,1718.0828017200004,3375,-342.971923828125,,
36.3,133598,-0.7317386865615845,0.001,0.3452318608760834,316,3709.21728515625,1068888,13016,1807.6635536700005,3375,-351.7042541503906,,
35.89,133627,-0.221329003572464,0.001,0.3436942398548126,316,3204.221435546875,1069120,13020,1813.1418134200003,3376,-338.425537109375,,
36.14,133648,-0.3768659830093384,0.001,0.34250885248184204,316,4496.220703125,1069288,13024,1811.2792498400001,3377,-313.88592529296875,,
35.71,133659,-0.4620440602302551,0.001,0.3418782949447632,316,5085.43603515625,1069376,13028,1814.1929604700001,3377,-371.64581298828125,,
35.67,133691,-0.37031280994415283,0.001,0.33942821621894836,316,3802.967041015625,1069632,13032,1815.6174890099999,3378,-300.6251220703125,,
34.93,133706,-0.859552264213562,0.001,0.3379983901977539,316,5354.8466796875,1069752,13036,1818.6312761299996,3378,-315.9963684082031,,
33.93,133735,-0.5006434917449951,0.001,0.33413463830947876,316,3679.067138671875,1069984,13040,1825.3867236300002,3379,-353.36224365234375,,
34.0,133737,-0.412369966506958,0.001,0.33413463830947876,316,6082.47265625,1070000,13041,1825.44424903,3379,-274.8807373046875,,
,,,,,,,1070000,,,,,1873.6935952,29.6
32.38,133763,-0.38667577505111694,0.001,0.33050402998924255,316,8598.0927734375,1070208,13044,1834.4291751899998,3380,-163.02780151367188,,
33.81,133772,-0.5141129493713379,0.001,0.3295458257198334,316,4984.380859375,1070280,13048,1817.9339209399998,3380,-155.82916259765625,,
32.51,133792,-0.20317967236042023,0.001,0.32734188437461853,316,2791.1083984375,1070440,13052,1828.5392065400001,3381,-235.4781494140625,,
32.51,133808,-0.3849938213825226,0.001,0.3257869780063629,316,7071.513671875,1070568,13056,1827.50887029,3381,-383.19842529296875,,
32.52,133820,-0.18079131841659546,0.001,0.3247494101524353,316,3941.56689453125,1070664,13060,1830.53886729,3381,-258.7896423339844,,
35.19,133841,-0.13187719881534576,0.001,0.3235746920108795,316,4637.0380859375,1070832,13064,1683.2330312099998,3382,-200.54344177246094,,
35.1,133849,-0.41771796345710754,0.001,0.32313641905784607,316,3827.56884765625,1070896,13068,1684.0470860299995,3382,-355.307861328125,,
34.96,133867,0.22444531321525574,0.001,0.3224474787712097,316,3956.388916015625,1071040,13072,1684.03172146,3383,-248.39749145507812,,
34.8,133878,0.17188969254493713,0.001,0.32242023944854736,316,4714.126953125,1071128,13076,1683.1040522699998,3383,-298.07122802734375,,
34.81,133895,-0.15795361995697021,0.001,0.3226320445537567,316,5394.0185546875,1071264,13080,1682.39952972,3383,-183.45040893554688,,
34.93,133909,-0.2851668894290924,0.001,0.322695255279541,316,19046.5546875,1071376,13084,1680.01876694,3384,-287.8169250488281,,
35.06,133926,-0.8310663104057312,0.001,0.3226298689842224,316,4580.79638671875,1071512,13088,1678.61499042,3384,-223.75308227539062,,
35.13,133942,-0.17963936924934387,0.001,0.32184720039367676,316,4551.7919921875,1071640,13092,1676.7169065899996,3384,-272.8843688964844,,
34.95,133963,-0.026868045330047607,0.001,0.32065150141716003,316,4777.7568359375,1071808,13096,1677.1353037699998,3385,-217.255126953125,,
35.27,133981,0.004425853490829468,0.001,0.32026416063308716,316,5684.86328125,1071952,13100,1672.7268004999999,3385,-261.4034729003906,,
35.53,134000,0.5485274195671082,0.001,0.3204323649406433,316,3285.458251953125,1072104,13104,1672.8104026499998,3386,-258.3797607421875,,
35.57,134020,-0.05070310831069946,0.001,0.3215412199497223,316,2312.888671875,1072264,13108,1678.09311209,3387,-327.78070068359375,,
35.8,134028,1.0501128435134888,0.001,0.32196611166000366,316,3213.596923828125,1072328,13112,1676.1678322900004,3387,-295.5489196777344,,
35.72,134050,0.8117568492889404,0.001,0.3249436318874359,316,4548.625,1072504,13116,1676.38130096,3387,-257.72021484375,,
36.05,134064,0.35617902874946594,0.001,0.3268212378025055,316,6309.4228515625,1072616,13120,1674.4402063699997,3388,-300.50579833984375,,
35.68,134081,0.11896947026252747,0.001,0.3295510709285736,316,5039.05517578125,1072752,13124,1678.6581107300005,3388,-284.614990234375,,
35.68,134097,0.21257737278938293,0.001,0.33123284578323364,316,2056.45068359375,1072880,13128,1678.3344889699997,3389,-280.87548828125,,
35.95,134118,0.2588106095790863,0.001,0.33306998014450073,316,4234.1142578125,1073048,13132,1673.77451547,3389,-293.1190490722656,,
35.85,134131,-0.16932833194732666,0.001,0.3342313766479492,316,4682.0830078125,1073152,13136,1674.9886104099999,3389,-323.38775634765625,,
36.01,134153,0.4220205247402191,0.001,0.33541858196258545,316,4632.86572265625,1073328,13140,1674.3865145300003,3390,-270.50762939453125,,
36.24,134184,-0.449076771736145,0.001,0.3365420699119568,316,7194.830078125,1073576,13144,1674.0109609499998,3391,-232.76254272460938,,
34.96,134214,-0.48077309131622314,0.001,0.3350582718849182,316,2517.7060546875,1073816,13148,1668.0003055,3392,-287.0182189941406,,
35.12,134229,-0.8588141202926636,0.001,0.33367788791656494,316,3800.0859375,1073936,13152,1665.98031893,3392,-337.772705078125,,
35.59,134258,-0.06330572068691254,0.001,0.330231249332428,316,2612.564208984375,1074168,13156,1663.8905308600004,3393,-361.3055419921875,,
38.03,134269,-0.4615611732006073,0.001,0.3293594419956207,316,3313.998046875,1074256,13160,1564.5609107,3393,-329.4205322265625,,
35.68,134287,-0.39624276757240295,0.001,0.3284633457660675,316,2982.510009765625,1074400,13164,1713.6894897600002,3394,-327.03643798828125,,
35.72,134305,0.23154956102371216,0.001,0.3279164135456085,316,3850.82861328125,1074544,13168,1708.7905756900007,3394,-349.1832275390625,,
36.14,134326,-0.07359708845615387,0.001,0.32787078619003296,316,8626.1806640625,1074712,13172,1696.8621134100003,3395,-282.4547119140625,,
36.54,134347,0.31967422366142273,0.001,0.32776516675949097,316,6510.32958984375,1074880,13176,1694.7362303600003,3395,-259.66729736328125,,
36.59,134355,0.3128848373889923,0.001,0.32778164744377136,316,5603.08984375,1074944,13180,1695.1748511599997,3396,-254.03285217285156,,
36.55,134384,-0.19056043028831482,0.001,0.3274654448032379,316,5882.55859375,1075176,13184,1696.57008097,3396,-287.83087158203125,,
37.0,134397,0.011355862021446228,0.001,0.3271937668323517,316,2492.31884765625,1075280,13188,1626.23633375,3397,-203.7845001220703,,
37.16,134421,0.2861037254333496,0.001,0.32756367325782776,316,2108.539794921875,1075472,13192,1624.8201824899998,3397,-273.476318359375,,
37.27,134445,0.5170465707778931,0.001,0.3285672068595886,316,3954.38232421875,1075664,13196,1621.5258272100002,3398,-288.4189453125,,
37.02,134454,-0.02911376953125,0.001,0.32902252674102783,316,7950.177734375,1075736,13200,1622.6585259500002,3398,-371.944580078125,,
36.66,134478,0.18551261723041534,0.001,0.3300391435623169,316,5842.77294921875,1075928,13204,1623.0924341500004,3399,-289.4015197753906,,
36.68,134491,0.03627739101648331,0.001,0.3306009769439697,316,7309.6376953125,1076032,13208,1623.7845989999998,3399,-252.90756225585938,,
36.42,134512,0.4642619788646698,0.001,0.3320068120956421,316,12603.248046875,1076200,13212,1627.53364434,3400,-265.04193115234375,,
36.55,134536,-0.3446590304374695,0.001,0.3338133692741394,316,2696.35107421875,1076392,13216,1627.45361863,3400,-287.69036865234375,,
36.7,134550,-0.8559460639953613,0.001,0.33412420749664307,316,5357.05224609375,1076504,13220,1624.3613214600002,3401,-322.6176452636719,,
36.77,134573,-0.3363984525203705,0.001,0.33391204476356506,316,4730.24951171875,1076688,13224,1623.2610236799997,3401,-307.73126220703125,,
36.66,134591,-0.24087101221084595,0.001,0.3336954116821289,316,3518.109375,1076832,13228,1622.83301886,3402,-310.2615966796875,,
36.86,134614,0.07208440452814102,0.001,0.33343714475631714,316,4659.0390625,1077016,13232,1620.19223067,3402,-324.394775390625,,
36.71,134630,0.17358562350273132,0.001,0.3335537612438202,316,4772.275390625,1077144,13236,1619.4804281500003,3403,-257.3226013183594,,
36.45,134652,0.28195425868034363,0.001,0.3338194489479065,316,3912.2236328125,1077320,13240,1618.8078978700003,3403,-232.8321533203125,,
36.6,134660,0.31738996505737305,0.001,0.3341977596282959,316,4235.3173828125,1077384,13244,1611.7997785199998,3404,-294.3835754394531,,
35.8,134684,-0.40641671419143677,0.001,0.3352504372596741,316,3579.83251953125,1077576,13248,1639.5806192899995,3404,-214.33151245117188,,
35.63,134712,0.20715683698654175,0.001,0.33632856607437134,316,4346.24462890625,1077800,13252,1640.7552584699997,3405,-292.256591796875,,
35.65,134737,0.08317142724990845,0.001,0.3372645974159241,316,7121.578125,1078000,13256,1637.9539478800004,3406,-257.3561096191406,,
33.79,134747,0.3939807116985321,0.001,0.3375224173069,316,6215.154296875,1078080,13260,1704.9526133599998,3406,-276.14093017578125,,
33.92,134766,0.40470969676971436,0.001,0.33819296956062317,316,7446.478515625,1078232,13264,1700.99077117,3406,-314.8919677734375,,
33.83,134787,-0.5404777526855469,0.001,0.33906933665275574,316,4702.2431640625,1078400,13268,1706.1589510699998,3407,-304.8897705078125,,
33.54,134796,-0.011482737958431244,0.001,0.3392495810985565,316,2744.4130859375,1078472,13272,1717.4375912499995,3407,-283.9144592285156,,
33.51,134822,-0.22873730957508087,0.001,0.33993107080459595,316,4719.75537109375,1078680,13276,1719.5360482599997,3408,-216.99114990234375,,
33.22,134833,-0.6693123579025269,0.001,0.34008070826530457,316,6796.75634765625,1078768,13280,1722.2907488899998,3408,-287.83990478515625,,
33.19,134854,0.010543376207351685,0.001,0.3401607573032379,316,7197.7060546875,1078936,13284,1723.8580836800002,3409,-247.03701782226562,,
38.37,134874,0.04276148974895477,0.001,0.34043192863464355,316,4886.0693359375,1079096,13288,1502.6404064200003,3409,-318.61395263671875,,
38.11,134885,0.5745847225189209,0.001,0.34068015217781067,316,3578.271240234375,1079184,13292,1504.5340743900003,3410,-370.6790466308594,,
38.43,134908,-0.016384035348892212,0.001,0.34123316407203674,316,5449.01708984375,1079368,13296,1507.8634010200005,3410,-315.71551513671875,,
38.68,134925,-0.06455475091934204,0.001,0.3416421413421631,316,4525.6796875,1079504,13300,1507.15673291,3411,-232.90789794921875,,
38.64,134938,-0.21003535389900208,0.001,0.34226590394973755,316,3297.958984375,1079608,13304,1511.0683199000005,3411,-344.0105285644531,,
38.2,134961,0.22659116983413696,0.001,0.34299424290657043,316,4432.0986328125,1079792,13308,1485.9577816100002,3412,-295.294677734375,,
38.14,134967,-0.1969689428806305,0.001,0.3432652950286865,316,2867.123291015625,1079840,13312,1485.68019556,3412,-401.0181579589844,,
37.97,134987,-0.1201280951499939,0.001,0.34388747811317444,316,5374.94921875,1080000,13314,1486.0726015399998,3412,-354.7401123046875,,
,,,,,,,1080000,,,,,1905.8359907999998,26.8
37.92,134992,0.015642106533050537,0.001,0.3439510464668274,316,5013.537109375,1080040,13316,1486.7840356600002,3413,-333.63531494140625,,
38.49,135004,0.16532579064369202,0.001,0.34399446845054626,316,5699.611328125,1080136,13320,1483.9685415399997,3413,-328.8240966796875,,
38.35,135028,0.00893990695476532,0.001,0.3437954783439636,316,2010.520751953125,1080328,13324,1486.4675500099997,3414,-330.62786865234375,,
39.22,135045,-0.14146122336387634,0.001,0.3436721861362457,316,5941.6279296875,1080464,13328,1481.89018099,3414,-381.2701110839844,,
39.26,135069,0.2473243772983551,0.001,0.3434521555900574,316,4694.5849609375,1080656,13332,1485.50090551,3415,-286.55511474609375,,
39.37,135085,0.5833714008331299,0.001,0.3435017466545105,316,3036.10986328125,1080784,13336,1487.1870951500002,3415,-360.81646728515625,,
39.42,135108,0.02371332421898842,0.001,0.34390565752983093,316,5004.7490234375,1080968,13340,1488.0206706,3416,-329.55267333984375,,
39.33,135127,0.1131335198879242,0.001,0.344482421875,316,2805.916015625,1081120,13344,1495.0175754900001,3416,-278.68292236328125,,
40.19,135139,-0.28511035442352295,0.001,0.3448001742362976,316,3057.21142578125,1081216,13348,1490.30707402,3416,-255.77175903320312,,
40.7,135160,-0.6476725339889526,0.001,0.34502068161964417,316,2397.8369140625,1081384,13352,1487.8720076800005,3417,-309.0888671875,,
40.28,135174,0.18167376518249512,0.001,0.3449891209602356,316,4904.4833984375,1081496,13356,1493.9301241899998,3417,-299.0390625,,
39.78,135194,-0.07908943295478821,0.001,0.3454352021217346,316,3160.05859375,1081656,13360,1527.2304298299996,3418,-327.71881103515625,,
39.32,135206,-0.23197093605995178,0.001,0.34562692046165466,316,4803.248046875,1081752,13364,1533.1253036399999,3418,-325.8033752441406,,
39.5,135231,0.22011300921440125,0.001,0.3463705778121948,316,2624.89501953125,1081952,13368,1532.1935605699994,3419,-355.17156982421875,,
39.8,135242,0.2299051135778427,0.001,0.3471117615699768,316,9737.8974609375,1082040,13372,1530.1071666,3419,-271.0562744140625,,
39.79,135271,0.09842467308044434,0.001,0.34930455684661865,316,3591.529052734375,1082272,13376,1530.5901886099998,3420,-401.0716857910156,,
39.83,135288,0.4444335103034973,0.001,0.3509329557418823,316,9543.556640625,1082408,13380,1531.1563613699996,3420,-266.3044738769531,,
39.83,135304,-0.15886041522026062,0.001,0.352428138256073,316,3265.94287109375,1082536,13384,1531.5687033899999,3421,-404.32293701171875,,
34.29,135334,0.4149002730846405,0.001,0.355331152677536,316,3704.7998046875,1082776,13388,1823.3013787699997,3421,-276.47393798828125,,
34.53,135361,-0.04342345893383026,0.001,0.3576890528202057,316,2380.3623046875,1082992,13392,1792.2847888000001,3422,-318.7283630371094,,
33.98,135386,0.48968493938446045,0.001,0.3588796854019165,316,3871.77880859375,1083192,13396,1795.0998061599998,3423,-309.3394775390625,,
33.77,135398,-0.037844136357307434,0.001,0.35943856835365295,316,3923.9521484375,1083288,13400,1798.67857964,3423,-351.3191833496094,,
33.58,135425,-0.17402350902557373,0.001,0.3597063422203064,316,2445.41015625,1083504,13404,1772.0399788199998,3424,-295.4739990234375,,
33.81,135453,0.20537789165973663,0.001,0.3584902882575989,316,5219.033203125,1083728,13408,1802.0262080500002,3425,-264.01214599609375,,
35.27,135470,-0.3241313695907593,0.001,0.3575069308280945,316,7515.3447265625,1083864,13412,1794.37793216,3425,-287.30841064453125,,
35.34,135488,-0.08423656970262527,0.001,0.35610684752464294,316,4900.677734375,1084008,13416,1794.5377553399999,3425,-308.5210266113281,,
40.15,135512,-0.1551535576581955,0.001,0.3545531630516052,316,4878.80810546875,1084200,13420,1698.4396051200001,3426,-284.1494445800781,,
40.44,135531,0.3851798176765442,0.001,0.3535598814487457,316,5589.76806640625,1084352,13424,1694.2874057000006,3427,-322.39764404296875,,
39.58,135552,-0.06395062804222107,0.001,0.3534253239631653,316,13306.390625,1084520,13428,1699.2641572499997,3427,-380.9974670410156,,
39.54,135564,-0.741697371006012,0.001,0.35329514741897583,316,2389.021728515625,1084616,13432,1698.17362243,3428,-282.07366943359375,,
39.27,135585,0.5130496025085449,0.001,0.35260292887687683,316,6101.14990234375,1084784,13436,1670.1542920500003,3428,-268.6467590332031,,
39.32,135616,0.6142779588699341,0.001,0.35288006067276,316,4037.95556640625,1085032,13440,1669.99691006,3429,-247.23341369628906,,
40.59,135636,0.2725573480129242,0.001,0.35346320271492004,316,3836.39306640625,1085192,13444,1640.5078522400001,3430,-241.09686279296875,,
40.36,135650,0.20681214332580566,0.001,0.3540320098400116,316,3863.34326171875,1085304,13448,1640.6354526200005,3430,-317.2696838378906,,
40.62,135664,-0.30353105068206787,0.001,0.35473379492759705,316,6697.62548828125,1085416,13452,1604.08683166,3430,-280.885498046875,,
40.61,135680,-0.07355894893407822,0.001,0.35484692454338074,316,7932.3974609375,1085544,13456,1604.3572293799998,3431,-258.73345947265625,,
40.74,135708,-0.38410401344299316,0.001,0.35432758927345276,316,2642.2802734375,1085768,13460,1602.56465742,3432,-317.78460693359375,,
40.83,135717,-0.3180909752845764,0.001,0.3539547622203827,316,3398.32763671875,1085840,13464,1601.8594876100003,3432,-309.2457580566406,,
40.73,135746,-0.704047679901123,0.001,0.35164639353752136,316,2628.533203125,1086072,13468,1601.1605144500002,3433,-257.97711181640625,,
42.2,135772,-0.4581845700740814,0.001,0.34890079498291016,316,5289.328125,1086280,13472,1586.0670194699999,3434,-314.3978271484375,,
42.25,135775,-0.43945103883743286,0.001,0.34858211874961853,316,2529.56201171875,1086304,13476,1584.2966250700001,3434,-296.2555236816406,,
42.14,135804,-0.6967982053756714,0.001,0.34571921825408936,316,2781.045654296875,1086536,13480,1585.1317173300004,3435,-316.9879150390625,,
42.3,135809,-0.3331218361854553,0.001,0.3450295925140381,316,3702.935791015625,1086576,13484,1583.7097077699998,3435,-346.10791015625,,
42.07,135835,-0.32467222213745117,0.001,0.34161177277565,316,2975.57958984375,1086784,13488,1585.54574999,3435,-289.4915771484375,,
41.95,135859,-0.6026272773742676,0.001,0.33931872248649597,316,6684.4189453125,1086976,13492,1615.7976166099997,3436,-299.4142150878906,,
41.97,135870,0.5707707405090332,0.001,0.33853593468666077,316,3637.071044921875,1087064,13496,1613.41139596,3436,-291.90130615234375,,
42.42,135891,-0.31839996576309204,0.001,0.33750343322753906,316,3387.106201171875,1087232,13500,1591.6737406600002,3437,-230.07028198242188,,
42.44,135915,-0.12222062051296234,0.001,0.3363400995731354,316,3443.40771484375,1087424,13504,1619.77303915,3438,-292.0284118652344,,
42.69,135951,0.3158988356590271,0.001,0.3350965976715088,316,13801.787109375,1087712,13508,1617.17522874,3439,-327.9732666015625,,
44.54,135963,0.6225887537002563,0.001,0.3350381851196289,316,4923.1611328125,1087808,13512,1374.50929508,3439,-307.13861083984375,,
44.7,135987,-0.09007284790277481,0.001,0.33587557077407837,316,3818.40673828125,1088000,13516,1370.4488721299997,3439,-297.62457275390625,,
39.27,136012,0.2250325083732605,0.001,0.3358253538608551,316,4720.0634765625,1088200,13520,1472.4910081199998,3440,-356.80029296875,,
39.86,136019,0.22632959485054016,0.001,0.33571919798851013,316,4381.27392578125,1088256,13524,1468.8619919700002,3440,-314.46466064453125,,
39.97,136040,-0.07803134620189667,0.001,0.33608296513557434,316,4227.376953125,1088424,13528,1469.64006114,3441,-328.4884033203125,,
39.67,136053,-0.17912602424621582,0.001,0.33643805980682373,316,3067.756591796875,1088528,13532,1472.94379294,3441,-348.14361572265625,,
40.18,136072,-0.04227049648761749,0.001,0.33649468421936035,316,2508.39697265625,1088680,13536,1500.5111640900004,3442,-293.8201599121094,,
40.16,136083,0.32207736372947693,0.001,0.3363839089870453,316,3148.578125,1088768,13540,1501.21135083,3442,-295.22515869140625,,
38.65,136108,0.2559138834476471,0.001,0.33614739775657654,316,5235.4140625,1088968,13544,1530.9439253900002,3443,-306.54669189453125,,
38.2,136124,0.5700952410697937,0.001,0.33637940883636475,316,3183.9111328125,1089096,13548,1534.76389288,3443,-274.90985107421875,,
