train/kl_divergence_loss,train/is_line_search_success,time/time_elapsed,rollout/ep_rew_mean,train/std,train/explained_variance,train/policy_objective,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/value_loss,time/total_timesteps,time/fps
0.0057190475054085255,1.0,6,-347044.42172171007,1.0020976066589355,-1.9073486328125e-06,0.06036440655589104,1,0.001,90.77,4127698706.4,10000,1499
0.004636457189917564,1.0,13,-231526.32437162,1.0046038627624512,0.0,0.05309160053730011,2,0.001,67.8,3098173726.0,20000,1491
0.004451686516404152,1.0,20,-188074.8773691,0.9907788038253784,0.0,0.0441119559109211,3,0.001,59.97,2836890108.8,30000,1478
0.004212761297821999,1.0,27,-199254.63224451998,0.9825834631919861,-2.384185791015625e-07,0.039668746292591095,4,0.001,65.18,2563501895.0,40000,1473
0.004690682515501976,1.0,35,-191658.09670261,0.996038556098938,2.384185791015625e-07,0.04498204588890076,6,0.001,63.59,2501693557.2,50000,1408
0.005010645370930433,1.0,42,-173511.40899238002,1.0058419704437256,-1.1920928955078125e-07,0.0469418428838253,7,0.001,60.38,2477122578.0,60000,1416
0.005734792910516262,1.0,49,-177393.78323878997,1.005841851234436,0.0,0.04213730990886688,8,0.001,61.44,2318655248.8,70000,1422
0.005503909662365913,1.0,55,-161259.26683024,0.9966208934783936,0.0,0.047911275178194046,9,0.001,55.3,2451265379.2,80000,1428
0.004603903740644455,1.0,62,-178558.85984814996,0.9796549677848816,0.0,0.04440850764513016,10,0.001,69.69,2369894825.6,90000,1433
0.005543092265725136,1.0,71,-157191.74828017,0.9745101928710938,1.1920928955078125e-07,0.040937475860118866,12,0.001,60.17,2253282088.0,100000,1406
0.005449192598462105,1.0,77,-155389.37376409,0.970294713973999,-1.1920928955078125e-07,0.04989054799079895,13,0.001,58.25,2288064125.0,110000,1410
0.005401752423495054,1.0,84,-166179.56125924998,0.9597835540771484,0.0,0.050505489110946655,14,0.001,64.17,2246221691.6,120000,1414
0.005152303725481033,1.0,91,-175752.60273419003,0.9576457142829895,0.0,0.049387358129024506,15,0.001,71.38,2127596588.0,130000,1416
0.005301973316818476,1.0,100,-157541.81241504,0.9623197913169861,0.0,0.05243232101202011,17,0.001,68.12,1834163668.4,140000,1398
0.0050997501239180565,1.0,107,-150504.82413534,0.9448454976081848,-1.1920928955078125e-07,0.048053842037916183,18,0.001,60.97,2141165196.8,150000,1401
0.0056058792397379875,1.0,113,-145239.92570419,0.9444255828857422,-1.1920928955078125e-07,0.04961560666561127,19,0.001,66.22,1873784750.6,160000,1403
0.005884168203920126,1.0,120,-149210.57800735,0.9329195022583008,-1.1920928955078125e-07,0.049302902072668076,20,0.001,71.39,1714263580.1,170000,1405
0.0057229576632380486,1.0,127,-151803.25687654,0.9290168285369873,0.0,0.05320516601204872,21,0.001,67.96,1691528805.8,180000,1407
0.006397055462002754,1.0,136,-150172.11623766,0.9180722832679749,0.0,0.05022728815674782,23,0.001,79.19,1561191952.7,190000,1394
0.006257122382521629,1.0,143,-154805.88170445,0.9133751392364502,0.0,0.05450889468193054,24,0.001,90.07,1462190762.3,200000,1396
0.007182922679930925,1.0,150,-142692.36961566997,0.9070908427238464,-1.1920928955078125e-07,0.05978524312376976,25,0.001,86.86,1462097286.5,210000,1398
0.0068194973282516,1.0,156,-178640.39816623004,0.900151252746582,1.7881393432617188e-07,0.05260184034705162,26,0.001,113.8,1392838194.6,220000,1401
0.007071538828313351,1.0,165,-161933.98587547,0.8849837779998779,-1.1920928955078125e-07,0.05048997700214386,28,0.001,120.65,1084425929.3,230000,1390
0.006640389561653137,1.0,172,-170327.00330106998,0.8845271468162537,-1.1920928955078125e-07,0.054787084460258484,29,0.001,125.11,981900799.4,240000,1392
0.006602046545594931,1.0,179,-196712.90398452,0.8778474926948547,5.960464477539063e-08,0.056668996810913086,30,0.001,160.06,924601808.15,250000,1395
0.007002733647823334,1.0,186,-199340.85161933998,0.8730039000511169,0.0,0.05171802639961243,31,0.001,182.21,685730974.1,260000,1397
0.007033063098788261,1.0,192,-208191.69807855002,0.8695340752601624,0.0,0.05644427612423897,32,0.001,223.92,576161653.35,270000,1399
0.0077067348174750805,1.0,201,-211861.01127606005,0.8531283736228943,0.0,0.059135131537914276,34,0.001,271.17,343616767.25,280000,1391
0.008059374056756496,1.0,208,-203860.89577388,0.8488117456436157,-1.1920928955078125e-07,0.05349528044462204,35,0.001,329.54,221170048.14375,290000,1393
0.008520911447703838,1.0,214,-202320.54048863,0.8417006134986877,0.0,0.04819595813751221,36,0.001,394.06,196794096.4875,300000,1395
0.007847393862903118,1.0,221,-180081.4079852,0.8360023498535156,1.1920928955078125e-07,0.05804044008255005,37,0.001,436.93,199416986.13125,310000,1398
0.006588303484022617,1.0,230,-155572.49191110002,0.8253395557403564,0.0,0.04211222380399704,39,0.001,496.68,91414360.54609375,320000,1390
0.008404884487390518,1.0,236,-127765.61196677,0.820155680179596,0.0,0.05345791578292847,40,0.001,531.67,151507672.95625,330000,1392
0.007177250925451517,1.0,243,-125245.82262836,0.8199546337127686,0.0,0.06470253318548203,41,0.001,584.15,98862203.4375,340000,1394
0.007233397103846073,1.0,250,-96556.00822254,0.8129681348800659,-1.1920928955078125e-07,0.039450906217098236,42,0.001,568.48,193743600.74375,350000,1396
0.008713212795555592,1.0,257,-68067.83615584,0.8122289776802063,0.0,0.058251675218343735,43,0.001,550.23,224692480.25625,360000,1398
0.008340176194906235,1.0,265,-109660.87943007,0.8074972033500671,1.1920928955078125e-07,0.05347009748220444,45,0.001,503.65,288969129.3625,370000,1391
0.008615205995738506,1.0,272,-103034.15394799999,0.8090892434120178,0.0,0.050341032445430756,46,0.001,476.08,186258790.95625,380000,1393
0.008050278760492802,1.0,279,-76812.43359604,0.8097254037857056,0.0,0.06418885290622711,47,0.001,449.18,119259182.9984375,390000,1394
0.007740886881947517,1.0,286,-66285.31657209,0.8118568062782288,0.0,0.04109087958931923,48,0.001,419.67,237292195.9,400000,1395
0.00908025074750185,1.0,294,-14056.447095670002,0.8112318515777588,0.0,0.05928238481283188,50,0.001,423.64,187346539.45625,410000,1389
0.00759243406355381,1.0,301,-7242.39493958,0.8106722235679626,0.0,0.04387642443180084,51,0.001,431.75,169648248.93125,420000,1390
0.00825370941311121,1.0,308,-10550.340026740001,0.8097444772720337,-1.1920928955078125e-07,0.04983282461762428,52,0.001,404.25,268229271.08125,430000,1391
0.009261035360395908,1.0,315,-15667.136128810002,0.8102879524230957,0.0,0.05577300488948822,53,0.001,408.86,225528936.8375,440000,1392
0.008353357203304768,1.0,322,-6041.853033039999,0.8080387711524963,-1.1920928955078125e-07,0.0457848459482193,54,0.001,384.57,205224890.215625,450000,1393
0.007961669005453587,1.0,331,2594.7253995400006,0.7994751334190369,0.0,0.04079689458012581,56,0.001,340.37,396655736.275,460000,1387
0.008552481420338154,1.0,338,38531.58960977999,0.8013437390327454,0.0,0.0473821684718132,57,0.001,252.24,431443555.075,470000,1388
0.008186106570065022,1.0,345,34030.05003571,0.8029711842536926,0.0,0.049081459641456604,58,0.001,243.2,389946953.425,480000,1389
0.008772267960011959,1.0,352,14542.64400095,0.7997530698776245,0.0,0.05030704662203789,59,0.001,232.51,377446311.7875,490000,1389
0.007926560007035732,1.0,361,35672.11654683,0.8080533146858215,0.0,0.047453608363866806,61,0.001,205.76,416756948.725,500000,1384
0.008129891008138657,1.0,368,59281.0097605,0.8090386390686035,0.0,0.04890614002943039,62,0.001,219.38,322955611.51875,510000,1384
0.008345413953065872,1.0,375,61194.446372260005,0.8099034428596497,-1.1920928955078125e-07,0.0523073673248291,63,0.001,206.5,393313898.825,520000,1384
0.009390207007527351,1.0,382,22157.17052482,0.8097639083862305,5.960464477539063e-08,0.04880451411008835,64,0.001,208.73,732334548.85,530000,1385
0.00803312472999096,1.0,389,29290.16503752,0.8038645386695862,1.1920928955078125e-07,0.054063547402620316,65,0.001,206.95,330385253.575,540000,1385
0.008273026905953884,1.0,398,61929.21251453,0.807489275932312,0.0,0.04043037071824074,67,0.001,186.0,589335846.65,550000,1380
0.008823209442198277,1.0,405,68910.80097142,0.8067419528961182,-1.1920928955078125e-07,0.048915013670921326,68,0.001,184.56,435174372.1,560000,1381
0.008596748113632202,1.0,412,70843.95616057,0.8037140965461731,0.0,0.05720300227403641,69,0.001,144.16,568833145.6,570000,1381
0.00830882415175438,1.0,419,58897.47123548,0.8023875951766968,0.0,0.038665011525154114,70,0.001,159.88,473737289.075,580000,1382
0.008382297120988369,1.0,428,47934.83214226,0.8000562191009521,-1.1920928955078125e-07,0.05196532607078552,72,0.001,233.51,327954158.3875,590000,1378
0.008741667494177818,1.0,435,60049.31682473,0.7944339513778687,0.0,0.04620569944381714,73,0.001,232.53,515368961.425,600000,1378
0.009438750334084034,1.0,442,76901.04515951,0.795360803604126,0.0,0.04006058722734451,74,0.001,140.4,692084284.15,610000,1378
0.00866452232003212,1.0,449,82295.02769884,0.7914714813232422,5.960464477539063e-08,0.04605896770954132,75,0.001,161.24,571680963.075,620000,1378
0.00878986343741417,1.0,456,78323.55130535,0.7900809049606323,0.0,0.04946737736463547,76,0.001,181.98,891624268.55,630000,1378
0.009275374934077263,1.0,465,42949.8241233,0.7921690940856934,0.0,0.0493483692407608,78,0.001,208.05,862313462.1125,640000,1374
0.008910520002245903,1.0,472,41771.36941448,0.7920759916305542,5.960464477539063e-08,0.0463293194770813,79,0.001,224.56,386984036.175,650000,1375
0.008907475508749485,1.0,479,73724.03656045,0.7882916927337646,0.0,0.04610788822174072,80,0.001,159.37,649661797.65,660000,1375
0.009065245278179646,1.0,487,51786.29864051999,0.7893635034561157,0.0,0.05024360120296478,81,0.001,142.82,813104210.0,670000,1375
0.00941549427807331,1.0,495,8656.72693261,0.7846909761428833,5.960464477539063e-08,0.04374352842569351,83,0.001,184.42,772304843.65,680000,1371
0.008924364112317562,1.0,502,53128.44795383,0.7871134877204895,0.007636427879333496,0.046280212700366974,84,0.001,135.0,791140359.5,690000,1371
0.008603709749877453,1.0,510,77789.44472802,0.7816026210784912,2.980232238769531e-07,0.03989753499627113,85,0.001,153.09,477009690.8,700000,1372
0.009478598833084106,1.0,517,71207.77526182,0.7830579280853271,0.0,0.0501507893204689,86,0.001,181.08,488585522.75,710000,1372
0.009032076224684715,1.0,524,59025.753627289996,0.7823604941368103,4.76837158203125e-07,0.049273908138275146,87,0.001,139.32,671510345.0,720000,1373
0.008635253645479679,1.0,532,55699.49385768,0.7801980972290039,2.384185791015625e-07,0.043522223830223083,89,0.001,154.07,631090814.7,730000,1369
0.009012261405587196,1.0,540,79661.93323716,0.7730634808540344,0.0,0.0473136380314827,90,0.001,149.4,547502573.4,740000,1370
0.008140704594552517,1.0,547,89330.83125142001,0.769888162612915,1.1920928955078125e-07,0.047368112951517105,91,0.001,142.83,605408530.0,750000,1371
0.007890847511589527,1.0,554,37592.21806175001,0.7714741826057434,0.0,0.05163964629173279,92,0.001,135.99,723974771.5,760000,1371
0.009889129549264908,1.0,561,25196.126057270005,0.7679895758628845,5.960464477539063e-08,0.04425310716032982,93,0.001,172.82,1931758934.7,770000,1372
0.009182773530483246,1.0,569,68428.36975431001,0.7713563442230225,0.0011587142944335938,0.046760138124227524,95,0.001,137.28,837888842.1,780000,1369
0.008968089707195759,1.0,576,55585.98001661999,0.7662925720214844,0.03347581624984741,0.03882436454296112,96,0.001,160.68,744467610.2,790000,1369
0.009072208777070045,1.0,583,67034.49777934,0.762907087802887,0.009688258171081543,0.04647120460867882,97,0.001,157.76,705151732.2,800000,1370
0.008874217979609966,1.0,590,65816.25180497,0.7596614360809326,0.014421701431274414,0.04090659320354462,98,0.001,165.4,580436726.5,810000,1370
0.009146819822490215,1.0,599,78885.03291742,0.7618741393089294,0.05999755859375,0.04309093952178955,100,0.001,161.89,459424075.025,820000,1368
0.008487331680953503,1.0,606,83919.67211447,0.762625515460968,0.04289805889129639,0.04641690105199814,101,0.001,148.3,731727738.2,830000,1368
0.008621828630566597,1.0,613,90035.65825815,0.7597425580024719,0.045869290828704834,0.039852313697338104,102,0.001,161.08,688226086.95,840000,1369
0.008658716455101967,1.0,620,89983.46532497999,0.7553331255912781,0.05142378807067871,0.04348408058285713,103,0.001,165.28,497204051.55,850000,1369
0.009015079587697983,1.0,627,87390.82849372999,0.7574792504310608,0.06811779737472534,0.04302394017577171,104,0.001,159.72,584688536.6875,860000,1370
0.006770910229533911,1.0,636,100730.84036694,0.7528808116912842,0.056083858013153076,0.04069206491112709,106,0.001,117.47,762564789.75,870000,1367
0.008917082101106644,1.0,643,94863.09026247002,0.7485358715057373,0.07536232471466064,0.038706667721271515,107,0.001,126.87,637392880.95,880000,1368
0.00901876762509346,1.0,650,100941.71180677,0.7449445128440857,0.06849402189254761,0.05009046196937561,108,0.001,79.65,875184162.0,890000,1368
0.009168056771159172,1.0,657,98984.80722036998,0.7465133666992188,0.06550055742263794,0.046883270144462585,109,0.001,83.3,1090297473.3,900000,1368
0.00933013204485178,1.0,666,105202.15335772,0.7446309328079224,0.05160212516784668,0.04387255758047104,111,0.001,78.12,1067338021.5,910000,1366
0.009710646234452724,1.0,673,101615.68487064,0.7471367716789246,0.06956321001052856,0.053007688373327255,112,0.001,108.13,677467200.5,920000,1366
