train/ent_coef_loss,time/fps,train/actor_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/ent_coef,train/n_updates,time/time_elapsed,train/critic_loss,time/total_timesteps
-0.09927384555339813,148,333.2344055175781,911.97,321,0.0064,-88875.28067360999,0.7466562986373901,42474,1145,119.43788146972656,170000
-0.2202702760696411,148,250.04071044921875,919.82,334,0.0064,-89700.94914925,0.5978624224662781,44974,1214,85.34601593017578,180000
-0.29043135046958923,148,77.66278076171875,933.35,343,0.0064,-75249.73940062,0.6546533107757568,47474,1282,45.36686325073242,190000
1.1620087623596191,148,350.72808837890625,962.97,354,0.0064,-84670.89508722002,0.33850058913230896,49974,1350,68.90750122070312,200000
-1.5328853130340576,147,339.2598571777344,962.97,363,0.0064,-87698.06453057,0.39181411266326904,52474,1419,49.24378967285156,210000
-0.210797980427742,147,242.23641967773438,962.97,374,0.0064,-85892.34767008,0.47542306780815125,54974,1488,83.73053741455078,220000
0.9458056092262268,147,249.94735717773438,962.97,383,0.0064,-89735.10659236001,0.32109224796295166,57474,1557,63.30957794189453,230000
1.6384073495864868,147,300.5534362792969,937.06,398,0.0064,-88450.23258964,0.24689608812332153,59974,1627,48.000247955322266,240000
0.1964699923992157,147,324.22125244140625,929.34,407,0.0064,-91680.05868319001,0.482734352350235,62474,1697,66.65768432617188,250000
-1.001848578453064,146,303.4149475097656,907.21,421,0.0064,-93320.81810865998,0.4338972568511963,64974,1769,49.84172058105469,260000
-0.033547788858413696,146,289.9423522949219,910.55,433,0.0064,-91053.16237873,0.4988342225551605,67474,1841,73.18346405029297,270000
-1.6716296672821045,146,277.58514404296875,745.5,460,0.0064,-71941.48347879,0.2994591295719147,69974,1912,232.1412811279297,280000
0.643236517906189,145,236.80703735351562,687.8,475,0.0064,-83239.84985330001,0.38031303882598877,72474,1986,235.654296875,290000
1.7433735132217407,145,51.66132354736328,685.4,486,0.0064,-77029.16505508,0.3037378489971161,74974,2060,67.21964263916016,300000
0.06540651619434357,145,59.6551628112793,698.27,497,0.0064,-75016.97873131,0.37529119849205017,77474,2135,240.68360900878906,310000
-1.057571530342102,144,146.01040649414062,708.53,507,0.0064,-67650.11579300999,0.43337154388427734,79974,2211,45.777931213378906,320000
-0.26022589206695557,144,258.4339599609375,713.69,520,0.0064,-64082.17646113999,0.8310471773147583,82474,2286,63.08133316040039,330000
0.4391712546348572,143,208.84716796875,708.26,528,0.0064,-64959.60304080998,0.38001549243927,84974,2363,238.68942260742188,340000
1.1755735874176025,143,338.8102722167969,775.6,540,0.0064,-57900.89747663999,0.3314203917980194,87474,2440,40.89752960205078,350000
0.4331834018230438,143,211.17919921875,843.8,553,0.0064,-76657.87736246,0.4238511323928833,89974,2517,57.103702545166016,360000
-1.626007080078125,142,313.4737854003906,857.35,565,0.0064,-78764.77674434999,0.4638053774833679,92474,2593,41.7275390625,370000
2.8105039596557617,142,465.9056396484375,860.27,580,0.0064,-65733.03306862002,0.5146445631980896,94974,2670,76.51029968261719,380000
4.669374942779541,141,105.88246154785156,862.32,591,0.0064,-65827.93974439,0.37765276432037354,97474,2747,70.68207550048828,390000
0.08011045306921005,141,465.2818908691406,862.32,602,0.0064,-75621.79855034,0.5723057985305786,99974,2824,120.23025512695312,400000
-0.12984222173690796,141,18.2279052734375,294.77,681,0.0064,-85156.4089437,1.0627882480621338,102474,2901,104.31774139404297,410000
-0.5278352499008179,141,66.31144714355469,307.93,690,0.0064,-88934.74973433999,0.6374245882034302,104974,2978,72.72299194335938,420000
0.05999722331762314,140,70.65428161621094,281.48,705,0.0064,-113803.53687982999,1.0500138998031616,107474,3055,71.21375274658203,430000
0.01174086332321167,140,-244.53829956054688,348.73,714,0.0064,-107858.42169288,0.839450478553772,109974,3133,61.76114273071289,440000
-0.13392673432826996,140,299.27734375,445.46,725,0.0064,-113427.87428638998,0.7786543369293213,112474,3210,174.51060485839844,450000
0.06890042126178741,139,278.31103515625,533.45,735,0.0064,-113867.61295024,0.6560817360877991,114974,3287,226.65965270996094,460000
-0.34100204706192017,139,158.83819580078125,631.65,752,0.0064,-115645.51575845001,0.7340145707130432,117474,3365,55.721885681152344,470000
0.11522215604782104,139,711.85546875,720.82,767,0.0064,-111362.21152084997,1.048879861831665,119974,3442,151.11358642578125,480000
-0.09712017327547073,139,392.8328552246094,790.5,776,0.0064,-111593.96787070003,0.8005398511886597,122474,3520,93.64811706542969,490000
0.48273369669914246,138,205.08169555664062,823.14,788,0.0064,-116424.39267715998,0.791612446308136,124974,3598,100.71672058105469,500000
0.05161811411380768,138,161.22650146484375,842.36,799,0.0064,-83357.4636639,0.7166827321052551,127474,3675,136.06048583984375,510000
0.2266741693019867,138,158.815185546875,844.82,810,0.0064,-87386.25627628999,0.7263653874397278,129974,3753,49.8637809753418,520000
-1.270035743713379,138,351.455810546875,853.24,819,0.0064,-77969.13028551999,0.529045045375824,132474,3831,34.87947463989258,530000
0.04101407527923584,138,303.0184326171875,855.58,830,0.0064,-75083.36817963,0.7349360585212708,134974,3909,51.376548767089844,540000
0.24637210369110107,137,263.21026611328125,840.1,848,0.0064,-77132.2059737,1.386046290397644,137474,3987,61.814064025878906,550000
-0.03608670085668564,137,177.9375457763672,820.91,861,0.0064,-79933.90242169,0.985575795173645,139974,4065,81.23077392578125,560000
1.7308906316757202,137,336.0174560546875,755.64,883,0.0064,-75083.00456505,0.7399211525917053,142474,4144,48.07701873779297,570000
0.08026107400655746,137,91.48426818847656,755.64,891,0.0064,-91733.03577211002,1.2475515604019165,144974,4222,50.251827239990234,580000
0.3488503396511078,137,35.66514205932617,723.6,907,0.0064,-94386.54602903003,0.5520083904266357,147474,4300,98.80403900146484,590000
0.3538323938846588,137,-137.93226623535156,691.07,922,0.0064,-91868.9821885,0.5339915752410889,149974,4379,54.63294982910156,600000
-0.21322984993457794,136,31.835403442382812,691.07,930,0.0064,-93731.59891292,0.7930325269699097,152474,4457,69.57298278808594,610000
-0.28325536847114563,136,112.14529418945312,734.21,942,0.0064,-109647.75765551001,0.7795436978340149,154974,4537,55.53731155395508,620000
-0.11164801567792892,136,374.5790100097656,767.63,950,0.0064,-109808.67935373001,0.8220131993293762,157474,4615,60.15924072265625,630000
0.2741550803184509,136,353.9443054199219,797.78,962,0.0064,-109886.44612277001,1.7101280689239502,159974,4694,64.26496887207031,640000
0.18800899386405945,136,58.048126220703125,861.16,970,0.0064,-110431.98828851999,1.2506080865859985,162474,4772,39.297306060791016,650000
0.012510120868682861,136,37.8392448425293,910.96,982,0.0064,-108626.49249397998,0.9525614976882935,164974,4850,41.46954345703125,660000
0.3256196975708008,135,-494.28497314453125,910.96,990,0.0064,-103484.50048114,1.775378704071045,167474,4929,129.06802368164062,670000
0.27094972133636475,135,-251.50914001464844,943.19,1002,0.0064,-114536.51432866002,1.3388550281524658,169974,5008,83.95820617675781,680000
-0.3283144533634186,135,-455.1408996582031,978.45,1010,0.0064,-113763.78007651,2.299015760421753,172474,5087,122.94609069824219,690000
-0.2099347859621048,135,-486.94671630859375,1000.0,1022,0.0064,-122205.24656565001,1.2007602453231812,174974,5166,122.7485580444336,700000
-0.39467281103134155,135,-157.10572814941406,936.98,1038,0.0064,-174398.24849116002,1.2718249559402466,177474,5245,93.12129211425781,710000
-0.7044070959091187,135,13.227563858032227,678.78,1073,0.0064,-238517.43079343,1.6388612985610962,179974,5324,148.42625427246094,720000
0.031011171638965607,135,16.589366912841797,667.02,1085,0.0064,-242295.45647202,1.4073115587234497,182474,5403,403.7974853515625,730000
0.579805850982666,134,86.61693572998047,574.25,1104,0.0064,-212738.44524896998,1.5033072233200073,184974,5483,190.95877075195312,740000
1.0790306329727173,134,-93.99911499023438,564.48,1113,0.0064,-212599.85479039996,2.332096576690674,187474,5562,326.12890625,750000
-0.1683926284313202,134,54.79994201660156,572.57,1125,0.0064,-209379.38048855998,1.290659785270691,189974,5640,166.59127807617188,760000
0.32778918743133545,134,177.31356811523438,586.24,1134,0.0064,-142363.44560162,1.8722716569900513,192474,5719,103.0002670288086,770000
1.0123869180679321,134,62.4705810546875,694.92,1145,0.0064,-141336.53904678999,1.8549654483795166,194974,5799,85.87726593017578,780000
-0.2966269850730896,134,46.47111892700195,771.73,1154,0.0064,-142992.67611357998,1.947403907775879,197474,5878,77.71893310546875,790000
-0.10214405506849289,134,-22.519779205322266,865.51,1165,0.0064,-105510.95123095,1.6928060054779053,199974,5956,87.44320678710938,800000
0.2932528853416443,134,-139.54493713378906,878.89,1175,0.0064,-104972.66264386999,1.2112032175064087,202474,6035,95.04403686523438,810000
0.07043150067329407,134,195.23712158203125,842.75,1189,0.0064,-103495.38424762,1.068922996520996,204974,6113,124.04502868652344,820000
0.022343680262565613,134,-123.56459045410156,759.62,1220,0.0064,-116718.49710424998,0.6939473152160645,207474,6191,79.98920440673828,830000
-0.30932965874671936,133,-43.222469329833984,550.64,1250,0.0064,-120057.89594891999,0.7381293773651123,209974,6270,74.40138244628906,840000
0.6521222591400146,133,-60.59290313720703,549.83,1259,0.0064,-108700.42705837,0.730262041091919,212474,6348,249.8123321533203,850000
-0.1958240419626236,133,205.3265838623047,470.77,1281,0.0064,-94016.18438293,0.8673012852668762,214974,6426,274.695556640625,860000
0.4453512132167816,133,132.81304931640625,491.05,1290,0.0064,-87934.13234711002,1.259464144706726,217474,6504,123.16663360595703,870000
0.29656004905700684,133,-428.9720458984375,523.23,1301,0.0064,-93528.19801324999,1.8678655624389648,219974,6582,145.68701171875,880000
-0.05433519929647446,133,-209.80311584472656,593.04,1310,0.0064,-96455.4601839,0.8526182770729065,222474,6661,75.09407806396484,890000
-0.04510294273495674,133,27.872461318969727,686.53,1322,0.0064,-94933.25810918,0.8868440985679626,224974,6740,64.467529296875,900000
-0.7081605195999146,133,231.58984375,759.19,1330,0.0064,-98791.86677093,0.48672935366630554,227474,6819,60.20243835449219,910000
0.21394634246826172,133,-31.65306854248047,835.97,1342,0.0064,-93804.43132416,0.7322319149971008,229974,6898,90.93598937988281,920000
-0.5278408527374268,133,341.2620849609375,845.25,1355,0.0064,-108940.84426374,0.6200714707374573,232474,6976,57.396087646484375,930000
0.09584555774927139,133,161.36199951171875,793.5,1376,0.0064,-107595.4802706,1.1208523511886597,234974,7054,90.95317840576172,940000
-0.1800970733165741,132,404.7740173339844,794.95,1392,0.0064,-103183.10923546,0.8548142910003662,237474,7143,60.15652847290039,950000
0.16129666566848755,132,403.67529296875,750.65,1407,0.0064,-83403.20023589,0.8197084069252014,239974,7222,110.44952392578125,960000
-0.02176598832011223,132,304.77386474609375,736.04,1418,0.0064,-81639.32817811001,1.0559933185577393,242474,7300,118.26611328125,970000
0.5069500207901001,132,37.66244888305664,732.48,1428,0.0064,-77335.09473023,0.7481206059455872,244974,7379,83.34564208984375,980000
-0.03107067197561264,132,187.92178344726562,720.94,1439,0.0064,-78654.92322066,0.979083776473999,247474,7457,72.16986083984375,990000
0.07211774587631226,132,123.48611450195312,733.4,1451,0.0064,-67055.45255841,1.0823123455047607,249974,7536,55.029666900634766,1000000
