Logging to training_default_logs/5_robots/logs/PPO_set2
-----------------------------------------
| rollout/                |             |
|    time_elapsed         | 642          |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 0.0007986137 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.29e+09     |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00148     |
|    std                  | 0.996        |
|    value_loss           | 6.96e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 27.1          |
|    ep_rew_mean          | -1.78e+05     |
| time/                   |               |
|    fps                  | 717           |
|    time_elapsed         | 654           |
|    total_timesteps      | 470000        |
| train/                  |               |
|    approx_kl            | 0.00052155764 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.4e+09       |
|    n_updates            | 570           |
|    policy_gradient_loss | -0.0011       |
|    std                  | 0.996         |
|    value_loss           | 6.51e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.3         |
|    ep_rew_mean          | -1.74e+05    |
| time/                   |              |
|    fps                  | 720          |
|    time_elapsed         | 666          |
|    total_timesteps      | 480000       |
| train/                  |              |
|    approx_kl            | 0.0005069581 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.55e+09     |
|    n_updates            | 580          |
|    policy_gradient_loss | -0.00114     |
|    std                  | 0.996        |
|    value_loss           | 7.07e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 26.4         |
|    ep_rew_mean          | -1.65e+05    |
| time/                   |              |
|    fps                  | 722          |
|    time_elapsed         | 678          |
|    total_timesteps      | 490000       |
| train/                  |              |
|    approx_kl            | 0.0006039354 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.51e+09     |
|    n_updates            | 590          |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.996        |
|    value_loss           | 6.93e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 28.6          |
|    ep_rew_mean          | -1.81e+05     |
| time/                   |               |
|    fps                  | 718           |
|    time_elapsed         | 695           |
|    total_timesteps      | 500000        |
| train/                  |               |
|    approx_kl            | 0.00028303827 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.37e+09      |
|    n_updates            | 610           |
|    policy_gradient_loss | -0.000794     |
|    std                  | 0.996         |
|    value_loss           | 6.79e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25           |
|    ep_rew_mean          | -1.62e+05    |
| time/                   |              |
|    fps                  | 720          |
|    time_elapsed         | 707          |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0008958349 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.72e+09     |
|    n_updates            | 620          |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.996        |
|    value_loss           | 6.9e+09      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 22.8         |
|    ep_rew_mean          | -1.49e+05    |
| time/                   |              |
|    fps                  | 722          |
|    time_elapsed         | 719          |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0006829701 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.24e+09     |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.00129     |
|    std                  | 0.996        |
|    value_loss           | 6.56e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 29.4          |
|    ep_rew_mean          | -1.76e+05     |
| time/                   |               |
|    fps                  | 724           |
|    time_elapsed         | 731           |
|    total_timesteps      | 530000        |
| train/                  |               |
|    approx_kl            | 0.00056623213 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.34e+09      |
|    n_updates            | 640           |
|    policy_gradient_loss | -0.00116      |
|    std                  | 0.996         |
|    value_loss           | 6.32e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 21.4         |
|    ep_rew_mean          | -1.45e+05    |
| time/                   |              |
|    fps                  | 726          |
|    time_elapsed         | 743          |
|    total_timesteps      | 540000       |
| train/                  |              |
|    approx_kl            | 0.0004199718 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.3e+09      |
|    n_updates            | 650          |
|    policy_gradient_loss | -0.000869    |
|    std                  | 0.996        |
|    value_loss           | 6.38e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 25            |
|    ep_rew_mean          | -1.6e+05      |
| time/                   |               |
|    fps                  | 723           |
|    time_elapsed         | 760           |
|    total_timesteps      | 550000        |
| train/                  |               |
|    approx_kl            | 0.00029872838 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.67e+09      |
|    n_updates            | 670           |
|    policy_gradient_loss | -0.000804     |
|    std                  | 0.995         |
|    value_loss           | 6.6e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.2         |
|    ep_rew_mean          | -1.67e+05    |
| time/                   |              |
|    fps                  | 725          |
|    time_elapsed         | 772          |
|    total_timesteps      | 560000       |
| train/                  |              |
|    approx_kl            | 0.0005161159 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.21e+09     |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00109     |
|    std                  | 0.995        |
|    value_loss           | 6.42e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.4        |
|    ep_rew_mean          | -1.59e+05   |
| time/                   |             |
|    fps                  | 726         |
|    time_elapsed         | 784         |
|    total_timesteps      | 570000      |
| train/                  |             |
|    approx_kl            | 0.000504881 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.58e+09    |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00113    |
|    std                  | 0.995       |
|    value_loss           | 6.74e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 22.3          |
|    ep_rew_mean          | -1.51e+05     |
| time/                   |               |
|    fps                  | 728           |
|    time_elapsed         | 796           |
|    total_timesteps      | 580000        |
| train/                  |               |
|    approx_kl            | 0.00040075535 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.33e+09      |
|    n_updates            | 700           |
|    policy_gradient_loss | -0.000851     |
|    std                  | 0.995         |
|    value_loss           | 6.26e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 25.2          |
|    ep_rew_mean          | -1.64e+05     |
| time/                   |               |
|    fps                  | 725           |
|    time_elapsed         | 813           |
|    total_timesteps      | 590000        |
| train/                  |               |
|    approx_kl            | 0.00066558213 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.91e+09      |
|    n_updates            | 720           |
|    policy_gradient_loss | -0.00126      |
|    std                  | 0.995         |
|    value_loss           | 6.27e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 31           |
|    ep_rew_mean          | -1.9e+05     |
| time/                   |              |
|    fps                  | 726          |
|    time_elapsed         | 825          |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 0.0002978684 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.99e+09     |
|    n_updates            | 730          |
|    policy_gradient_loss | -0.000847    |
|    std                  | 0.995        |
|    value_loss           | 6.42e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.5         |
|    ep_rew_mean          | -1.74e+05    |
| time/                   |              |
|    fps                  | 727          |
|    time_elapsed         | 837          |
|    total_timesteps      | 610000       |
| train/                  |              |
|    approx_kl            | 0.0008357917 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.52e+09     |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00158     |
|    std                  | 0.995        |
|    value_loss           | 6.68e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 24.1          |
|    ep_rew_mean          | -1.52e+05     |
| time/                   |               |
|    fps                  | 729           |
|    time_elapsed         | 850           |
|    total_timesteps      | 620000        |
| train/                  |               |
|    approx_kl            | 0.00032915786 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.19e+09      |
|    n_updates            | 750           |
|    policy_gradient_loss | -0.000859     |
|    std                  | 0.994         |
|    value_loss           | 6.66e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.5         |
|    ep_rew_mean          | -1.74e+05    |
| time/                   |              |
|    fps                  | 730          |
|    time_elapsed         | 862          |
|    total_timesteps      | 630000       |
| train/                  |              |
|    approx_kl            | 0.0003050501 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.18e+09     |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.000778    |
|    std                  | 0.994        |
|    value_loss           | 6.36e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.8         |
|    ep_rew_mean          | -1.57e+05    |
| time/                   |              |
|    fps                  | 727          |
|    time_elapsed         | 879          |
|    total_timesteps      | 640000       |
| train/                  |              |
|    approx_kl            | 0.0005106969 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.95e+09     |
|    n_updates            | 780          |
|    policy_gradient_loss | -0.00122     |
|    std                  | 0.994        |
|    value_loss           | 6.26e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 23            |
|    ep_rew_mean          | -1.54e+05     |
| time/                   |               |
|    fps                  | 729           |
|    time_elapsed         | 891           |
|    total_timesteps      | 650000        |
| train/                  |               |
|    approx_kl            | 0.00066893385 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.03e+09      |
|    n_updates            | 790           |
|    policy_gradient_loss | -0.00136      |
|    std                  | 0.994         |
|    value_loss           | 6.41e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 24.4          |
|    ep_rew_mean          | -1.6e+05      |
| time/                   |               |
|    fps                  | 730           |
|    time_elapsed         | 903           |
|    total_timesteps      | 660000        |
| train/                  |               |
|    approx_kl            | 0.00034680462 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.24e+09      |
|    n_updates            | 800           |
|    policy_gradient_loss | -0.000926     |
|    std                  | 0.994         |
|    value_loss           | 6.41e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 22            |
|    ep_rew_mean          | -1.47e+05     |
| time/                   |               |
|    fps                  | 731           |
|    time_elapsed         | 915           |
|    total_timesteps      | 670000        |
| train/                  |               |
|    approx_kl            | 0.00052261114 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.04e+09      |
|    n_updates            | 810           |
|    policy_gradient_loss | -0.00117      |
|    std                  | 0.994         |
|    value_loss           | 6.45e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 24.1          |
|    ep_rew_mean          | -1.56e+05     |
| time/                   |               |
|    fps                  | 728           |
|    time_elapsed         | 932           |
|    total_timesteps      | 680000        |
| train/                  |               |
|    approx_kl            | 0.00070194434 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.89e+09      |
|    n_updates            | 830           |
|    policy_gradient_loss | -0.00138      |
|    std                  | 0.993         |
|    value_loss           | 6.21e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.8         |
|    ep_rew_mean          | -1.51e+05    |
| time/                   |              |
|    fps                  | 730          |
|    time_elapsed         | 944          |
|    total_timesteps      | 690000       |
| train/                  |              |
|    approx_kl            | 0.0007423095 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.22e+09     |
|    n_updates            | 840          |
|    policy_gradient_loss | -0.00133     |
|    std                  | 0.994        |
|    value_loss           | 6.07e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.1         |
|    ep_rew_mean          | -1.61e+05    |
| time/                   |              |
|    fps                  | 731          |
|    time_elapsed         | 957          |
|    total_timesteps      | 700000       |
| train/                  |              |
|    approx_kl            | 0.0009849959 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.25e+09     |
|    n_updates            | 850          |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.993        |
|    value_loss           | 6.19e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 25.3        |
|    ep_rew_mean          | -1.6e+05    |
| time/                   |             |
|    fps                  | 732         |
|    time_elapsed         | 969         |
|    total_timesteps      | 710000      |
| train/                  |             |
|    approx_kl            | 0.000497053 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 2.84e+09    |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.00101    |
|    std                  | 0.993       |
|    value_loss           | 6.16e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 22.7          |
|    ep_rew_mean          | -1.51e+05     |
| time/                   |               |
|    fps                  | 733           |
|    time_elapsed         | 981           |
|    total_timesteps      | 720000        |
| train/                  |               |
|    approx_kl            | 0.00048548082 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.04e+09      |
|    n_updates            | 870           |
|    policy_gradient_loss | -0.000953     |
|    std                  | 0.994         |
|    value_loss           | 6.22e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 22.2          |
|    ep_rew_mean          | -1.45e+05     |
| time/                   |               |
|    fps                  | 731           |
|    time_elapsed         | 998           |
|    total_timesteps      | 730000        |
| train/                  |               |
|    approx_kl            | 0.00051066105 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.66e+09      |
|    n_updates            | 890           |
|    policy_gradient_loss | -0.00103      |
|    std                  | 0.993         |
|    value_loss           | 6.21e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.4         |
|    ep_rew_mean          | -1.31e+05    |
| time/                   |              |
|    fps                  | 732          |
|    time_elapsed         | 1010         |
|    total_timesteps      | 740000       |
| train/                  |              |
|    approx_kl            | 0.0002865699 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.9e+09      |
|    n_updates            | 900          |
|    policy_gradient_loss | -0.000856    |
|    std                  | 0.993        |
|    value_loss           | 6.26e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 23.9          |
|    ep_rew_mean          | -1.59e+05     |
| time/                   |               |
|    fps                  | 733           |
|    time_elapsed         | 1021          |
|    total_timesteps      | 750000        |
| train/                  |               |
|    approx_kl            | 0.00089999055 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.27e+09      |
|    n_updates            | 910           |
|    policy_gradient_loss | -0.00151      |
|    std                  | 0.993         |
|    value_loss           | 5.92e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 23            |
|    ep_rew_mean          | -1.45e+05     |
| time/                   |               |
|    fps                  | 735           |
|    time_elapsed         | 1033          |
|    total_timesteps      | 760000        |
| train/                  |               |
|    approx_kl            | 0.00062260515 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.12e+09      |
|    n_updates            | 920           |
|    policy_gradient_loss | -0.00129      |
|    std                  | 0.993         |
|    value_loss           | 6.15e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 23.4         |
|    ep_rew_mean          | -1.5e+05     |
| time/                   |              |
|    fps                  | 736          |
|    time_elapsed         | 1045         |
|    total_timesteps      | 770000       |
| train/                  |              |
|    approx_kl            | 0.0004197702 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.95e+09     |
|    n_updates            | 930          |
|    policy_gradient_loss | -0.000899    |
|    std                  | 0.993        |
|    value_loss           | 5.86e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.5        |
|    ep_rew_mean          | -1.54e+05   |
| time/                   |             |
|    fps                  | 733         |
|    time_elapsed         | 1062        |
|    total_timesteps      | 780000      |
| train/                  |             |
|    approx_kl            | 0.001084287 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.13e+09    |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.00173    |
|    std                  | 0.993       |
|    value_loss           | 6.23e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 25.2          |
|    ep_rew_mean          | -1.66e+05     |
| time/                   |               |
|    fps                  | 734           |
|    time_elapsed         | 1074          |
|    total_timesteps      | 790000        |
| train/                  |               |
|    approx_kl            | 0.00081143645 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.27e+09      |
|    n_updates            | 960           |
|    policy_gradient_loss | -0.00143      |
|    std                  | 0.993         |
|    value_loss           | 6.05e+09      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.9        |
|    ep_rew_mean          | -1.54e+05   |
| time/                   |             |
|    fps                  | 736         |
|    time_elapsed         | 1086        |
|    total_timesteps      | 800000      |
| train/                  |             |
|    approx_kl            | 0.000905542 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.41e+09    |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.0016     |
|    std                  | 0.993       |
|    value_loss           | 6.53e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.5         |
|    ep_rew_mean          | -1.7e+05     |
| time/                   |              |
|    fps                  | 737          |
|    time_elapsed         | 1098         |
|    total_timesteps      | 810000       |
| train/                  |              |
|    approx_kl            | 0.0007095868 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.07e+09     |
|    n_updates            | 980          |
|    policy_gradient_loss | -0.00136     |
|    std                  | 0.993        |
|    value_loss           | 6.02e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 24.2          |
|    ep_rew_mean          | -1.53e+05     |
| time/                   |               |
|    fps                  | 734           |
|    time_elapsed         | 1115          |
|    total_timesteps      | 820000        |
| train/                  |               |
|    approx_kl            | 0.00015280192 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.63e+09      |
|    n_updates            | 1000          |
|    policy_gradient_loss | -0.000585     |
|    std                  | 0.993         |
|    value_loss           | 6.12e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 23.4          |
|    ep_rew_mean          | -1.55e+05     |
| time/                   |               |
|    fps                  | 735           |
|    time_elapsed         | 1128          |
|    total_timesteps      | 830000        |
| train/                  |               |
|    approx_kl            | 0.00075433694 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.24e+09      |
|    n_updates            | 1010          |
|    policy_gradient_loss | -0.00128      |
|    std                  | 0.993         |
|    value_loss           | 6.03e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 26.9         |
|    ep_rew_mean          | -1.73e+05    |
| time/                   |              |
|    fps                  | 736          |
|    time_elapsed         | 1140         |
|    total_timesteps      | 840000       |
| train/                  |              |
|    approx_kl            | 0.0006009954 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.49e+09     |
|    n_updates            | 1020         |
|    policy_gradient_loss | -0.00125     |
|    std                  | 0.993        |
|    value_loss           | 6.46e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.8         |
|    ep_rew_mean          | -1.59e+05    |
| time/                   |              |
|    fps                  | 737          |
|    time_elapsed         | 1152         |
|    total_timesteps      | 850000       |
| train/                  |              |
|    approx_kl            | 0.0010978067 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.07e+09     |
|    n_updates            | 1030         |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.992        |
|    value_loss           | 6.05e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 26.3          |
|    ep_rew_mean          | -1.54e+05     |
| time/                   |               |
|    fps                  | 738           |
|    time_elapsed         | 1164          |
|    total_timesteps      | 860000        |
| train/                  |               |
|    approx_kl            | 0.00047784793 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.22e+09      |
|    n_updates            | 1040          |
|    policy_gradient_loss | -0.00108      |
|    std                  | 0.992         |
|    value_loss           | 6.07e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 25.6          |
|    ep_rew_mean          | -1.55e+05     |
| time/                   |               |
|    fps                  | 736           |
|    time_elapsed         | 1181          |
|    total_timesteps      | 870000        |
| train/                  |               |
|    approx_kl            | 0.00070087344 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.76e+09      |
|    n_updates            | 1060          |
|    policy_gradient_loss | -0.00123      |
|    std                  | 0.992         |
|    value_loss           | 5.78e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 23.9         |
|    ep_rew_mean          | -1.52e+05    |
| time/                   |              |
|    fps                  | 736          |
|    time_elapsed         | 1194         |
|    total_timesteps      | 880000       |
| train/                  |              |
|    approx_kl            | 0.0005876778 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.26e+09     |
|    n_updates            | 1070         |
|    policy_gradient_loss | -0.00108     |
|    std                  | 0.991        |
|    value_loss           | 5.96e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 25.6          |
|    ep_rew_mean          | -1.56e+05     |
| time/                   |               |
|    fps                  | 737           |
|    time_elapsed         | 1206          |
|    total_timesteps      | 890000        |
| train/                  |               |
|    approx_kl            | 0.00072622334 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.2         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.5e+09       |
|    n_updates            | 1080          |
|    policy_gradient_loss | -0.00131      |
|    std                  | 0.991         |
|    value_loss           | 5.99e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 23.6         |
|    ep_rew_mean          | -1.45e+05    |
| time/                   |              |
|    fps                  | 738          |
|    time_elapsed         | 1218         |
|    total_timesteps      | 900000       |
| train/                  |              |
|    approx_kl            | 0.0006693074 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.23e+09     |
|    n_updates            | 1090         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.991        |
|    value_loss           | 6.01e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.9         |
|    ep_rew_mean          | -1.32e+05    |
| time/                   |              |
|    fps                  | 736          |
|    time_elapsed         | 1236         |
